model,fver,fname,furl,fdate,fsize,sha1,md5
N30,V5.07.26_EN,US_N30v1BR_V5.07.26_EN.rar,http://down.tendacn.com/uploadfile/201211/US_N30v1BR_V5.07.26_EN.rar,2012-11-19 08:51:24+00:00,1052766,2aa580bf500cd340147fa4aa6b98973d454491bc,9bc4a037230821d7607e8e6d3ec7bf8d
N6,V2.0.4.1_EN,US_N6_BCM_ V2.0.4.1_EN.rar,http://down.tendacn.com/uploadfile/201305/US_N6_BCM_ V2.0.4.1_EN.rar,2013-05-10 04:05:50+00:00,4989018,63a00c9e860870195aa5e56b7d2623e923e475e9,4098dd74f0998ab0fca9e705dd9752cc
W330R,V3.1.201f_EN,U_W330R_V3.1.201f_en.zip,http://down.tendacn.com/uploadfile/201212/U_W330R_V3.1.201f_en.zip,2012-12-05 02:14:28+00:00,2764905,401969f1ed20d04a329479cc85213d5bb0ad48f0,1b6b9ac0467beb69ecb249068e647b95
W1800R,V2.0.1.3_EN,US_W1800RV1BR_W1800R_V2.0.1.3_EN.rar,http://down.tendacn.com/uploadfile/201401/W1800R/US_W1800RV1BR_W1800R_V2.0.1.3_EN.rar,2014-08-15 08:07:02+00:00,12533864,dfd07caaf4fac167f1c5c4c759f0f74bacc408a7,e10916ed2dd9248cc701e9c841d84cc9
W311R,V5.19.12_EN(For,US_W311Rv1BR_V5.19.12_HONGKONG_EN.bin,http://down.tendacn.com/uploadfile/201204/US_W311Rv1BR_V5.19.12_HONGKONG_EN.bin,2012-04-11 01:35:10+00:00,806912,5453b5eaafa194a4b7cdb9e2b2c1f19f8ed01354,14ecd1a0303af67ac6e2b0b1aa55cec6
W316R,V5.19.12_EN(HONGKONG),US_W316Rv1BR_V5.19.12_HONGKONG_EN.bin,http://down.tendacn.com/uploadfile/201204/US_W316Rv1BR_V5.19.12_HONGKONG_EN.bin,2012-04-11 01:35:10+00:00,806912,5453b5eaafa194a4b7cdb9e2b2c1f19f8ed01354,14ecd1a0303af67ac6e2b0b1aa55cec6
W303R,V5.07.33_EN,US_W303Rv2BR_V5.07.33_en_new.zip,http://down.tendacn.com/uploadfile/201206/US_W303Rv2BR_V5.07.33_en_new.zip,2012-06-29 02:55:44+00:00,1141123,b516ad62110dd62254c879b1f7866bc9969e8083,c41e64f9248c2b4641f3b32b089e85d8
W308R,V5.07.33_EN,US_W308Rv2BR_V5.07.33_en_new.zip,http://down.tendacn.com/uploadfile/201206/US_W308Rv2BR_V5.07.33_en_new.zip,2012-06-29 02:55:42+00:00,1141123,58b09aed4fd31ae9d9df541c6c76349166de8a97,2e0911c03bcd0f22b0c9433fb4e93cd6
W309R,V5.07.33_EN,US_W309Rv2BR_V5.07.33_en_new.zip,http://down.tendacn.com/uploadfile/201206/US_W309Rv2BR_V5.07.33_en_new.zip,2012-06-29 02:56:30+00:00,1141123,4c2d83108a2fe0cee163503039142cf16585f7e2,de12a8a7209271bf584f1a0c42fc3d2b
N3,V5.07.28_HONG,US_N3v3BR_V5.07.28_HONGKONG_EN.bin,http://down.tendacn.com/uploadfile/201204/US_N3v3BR_V5.07.28_HONGKONG_EN.bin,2012-04-11 01:35:00+00:00,966656,5632cc19c923807b48205d24da885ffc5c4c42ee,e13c07569d07909290e0ac850a534a1e
W311R,V5.07.28_EN(For,US_W311Rv3BR_V5.07.28_HONGKONG_EN.bin,http://down.tendacn.com/uploadfile/201204/US_W311Rv3BR_V5.07.28_HONGKONG_EN.bin,2012-04-11 01:35:12+00:00,966656,5632cc19c923807b48205d24da885ffc5c4c42ee,e13c07569d07909290e0ac850a534a1e
3G622R+,V3.5.0c_EN,U_3G622R+RA_H2_V3.5.0c_MULTI_02.rar,http://down.tendacn.com/uploadfile/201211/U_3G622R+RA_H2_V3.5.0c_MULTI_02.rar,2012-11-19 09:06:54+00:00,2554672,c7f27133baf628e7bbc8821f6e0a915cced90f71,6edc091cf94bfc4ce3f80fcec9d4a4e1
W308R,V5.07.28_HONGKONG,US_W308Rv2BR_V5.07.28_HONGKONG_EN.bin,http://down.tendacn.com/uploadfile/201204/US_W308Rv2BR_V5.07.28_HONGKONG_EN.bin,2012-04-11 01:35:06+00:00,1052672,f1436cfa9e414499b45a972933eb40d36b202e18,01dc266786c56ad34b03283ebb819502
3G611R+,V3.5.0c_EN,U_3G611R+RA_H2_V3.5.0c_MULTI_02.rar,http://down.tendacn.com/uploadfile/201211/U_3G611R+RA_H2_V3.5.0c_MULTI_02.rar,2012-11-19 09:06:54+00:00,2554672,c7f27133baf628e7bbc8821f6e0a915cced90f71,6edc091cf94bfc4ce3f80fcec9d4a4e1
W300D(V5.0),V1.1.0.10_EN,US_W300DV5br_V1.1.0.10en(3129)_en_TD.zip,http://down.tendacn.com/uploadfile/201212/US_W300DV5br_V1.1.0.10en(3129)_en_TD.zip,2012-12-06 02:08:30+00:00,3783651,370b423709b6eaf58f8940399971ec5b2def8b74,5e64675f3b851862d5ef02f78333d364
W309R,V5.07.28_HONG,US_W309Rv2BR_V5.07.28_HONGKONG_EN.bin,http://down.tendacn.com/uploadfile/201204/US_W309Rv2BR_V5.07.28_HONGKONG_EN.bin,2012-04-11 01:35:06+00:00,1052672,f1436cfa9e414499b45a972933eb40d36b202e18,01dc266786c56ad34b03283ebb819502
F452,V1.0.0.1_EN,US_F452V1Br_V1.0.0.1(7730)_en_TD.zip,http://down.tendacn.com/uploadfile/201310/US_F452V1Br_V1.0.0.1(7730)_en_TD.zip,2013-10-17 01:20:30+00:00,7771293,18ddec0622016e82af2f37977478022f45b94423,34bed5ebbe7933e631990717969fe771
TEH1226G,Firmware,UTEH1226Gv2.0BCMEN_v2.1.zip,http://down.tendacn.com/uploadfile/201203/UTEH1226Gv2.0BCMEN_v2.1.zip,2012-03-08 06:36:48+00:00,99043,8e41ca2445a1a1994520d5cfeda689500e62207c,3739d063f559987af89694cec5a7f6cd
W150D(V5.0),V1.1.0.10_EN,US_W150DV5br_V1.1.0.10en(3129)_en_TD.zip,http://down.tendacn.com/uploadfile/201212/US_W150DV5br_V1.1.0.10en(3129)_en_TD.zip,2012-12-06 02:07:52+00:00,3783651,4cea73f617b8b90d355c257b2c8790785f642d7f,475b46c1e4d64b94adf474f79b3d2c40
TEH1226G,Firmware,US_TEH1226G_IC_V1.0_en.zip,http://down.tendacn.com/uploadfile/201203/US_TEH1226G_IC_V1.0_en.zip,2012-03-08 06:38:40+00:00,140546,b1ae196704afc499459ecf60f6161a0934ce2921,d340d06d761ce02653b41baa9a1cfbe9
N6,V1.0.0.16_EN,US_N6_BR_N6_V1.0.0.16_EN.rar,http://down.tendacn.com/uploadfile/201212/US_N6_BR_N6_V1.0.0.16_EN.rar,2012-12-12 07:21:44+00:00,4964443,fb81fa78711ae9e05fe2441dda472aa62d4d07ee,ca6ffa5f95203a36608071bb198e14c4
W568R,V1.0.1.13_EN,US_W568Rbr_V1.0.1.13(5224)_en_TD.rar,http://down.tendacn.com/uploadfile/US_W568Rbr_V1.0.1.13(5224)_en_TD.rar,2013-04-11 01:24:04+00:00,5658125,cb3e416e4a8179920bf38ca98cd7dd745175a17a,ae69db9ed039a5f2b2a96b219cb476fc
D301,V1.0.5_EN,US_D301V1_V1.0.5_EN_TD.zip,http://down.tendacn.com/uploadfile/201309/US_D301V1_V1.0.5_EN_TD.zip,2013-09-24 11:39:44+00:00,7925214,5ea9b0b09ed830369bee5da92a21350cdcd11c88,5fb40edc20ad44ca4db6d6a69e6ee28b
N60,V2.0.4.1_EN,US_N60_BCM_ V2.0.4.1_EN.rar,http://down.tendacn.com/uploadfile/201305/US_N60_BCM_ V2.0.4.1_EN.rar,2013-05-10 04:06:20+00:00,6647899,509fdeec665c09633fc4e180000276a237361a1b,fbca17630b1a974d8c3913b1de4fffa9
W303R,V5.07.28_EN(For,US_W303Rv1BR_V5.07.28_HONGKONG_EN.bin,http://down.tendacn.com/uploadfile/201204/US_W303Rv1BR_V5.07.28_HONGKONG_EN.bin,2012-04-11 01:35:04+00:00,1052672,f1436cfa9e414499b45a972933eb40d36b202e18,01dc266786c56ad34b03283ebb819502
A5,V5.07.28_EN(For,US_A5v3BR_V5.07.28_HONGKONG_EN.bin,http://down.tendacn.com/uploadfile/201204/US_A5v3BR_V5.07.28_HONGKONG_EN.bin,2012-04-11 01:34:56+00:00,1052672,3d1cb58c7c86f72a019861bdba33cf08562aa379,bde00c8e2007ae7500d2a2089d837475
N80,V1.0.1.13_EN,US_N80br_V1.0.1.13(5224)_en_TD.rar,http://down.tendacn.com/uploadfile/US_N80br_V1.0.1.13(5224)_en_TD.rar,2013-04-11 01:24:12+00:00,5658123,1403aa9a69678e2cf918f39313755945a06a7162,3878bb36f96a4e9ae8a3a8bafd0e9793
W316R,Russia,W316R_ecos_lzma_2.rar,http://down.tendacn.com/uploadfile/201203/BCM/W316R_ecos_lzma_2.rar,2012-03-22 09:14:24+00:00,928424,95c36d40213ac2ea19c48c3647e31cdb10f99b09,549eda5261dcd77e2c411b9ace42eb11
W311R,Russia,W311R_ecos_lzma_2.rar,http://down.tendacn.com/uploadfile/201203/BCM/W311R_ecos_lzma_2.rar,2012-03-22 09:14:56+00:00,928424,9912599d5258443fe9ca5124d9c2b9516d810eac,31a1d06c3a884aff765b2f845aa4773f
D820B(V7.0),V1.0.2_EN,US_D820BV7.0Br_D820B_EN_V1.0.2_TD_en_TD.zip,http://down.tendacn.com/uploadfile/201203/US_D820BV7.0Br_D820B_EN_V1.0.2_TD_en_TD.zip,2012-03-07 07:14:40+00:00,293047,db5950e4d00f59e1fe39947c2d8cc0f5d1612b97,cf972934b3679b85140fb3012219e6fa
N3,russia,N3_ecos_lzma_2.rar,http://down.tendacn.com/uploadfile/201203/BCM/N3_ecos_lzma_2.rar,2012-03-22 09:15:18+00:00,928421,393e0f01eb75464291d7939fa5602cd76d03507c,3f7beebc9197085ee1abbbd4a35b28b2
D820B(V7.0),V0.1_EN,US_D820BV7.0Br_TD_V0.1_EN_101011_en_TD.zip,http://down.tendacn.com/uploadfile/201203/US_D820BV7.0Br_TD_V0.1_EN_101011_en_TD.zip,2012-03-07 07:14:04+00:00,292875,af733deb6c310c2829a34651134a48a06a7c8e12,5ef5c8d0647d80fe998dc25ad7e7e0be
W311R+,Russia,W311R+_ecos_lzma_2.rar,http://down.tendacn.com/uploadfile/201203/BCM/W311R+_ecos_lzma_2.rar,2012-03-22 09:15:06+00:00,928425,59e17693bff08a2a12cad163e7ae273e1db99e73,e5d34e183468c0af963c40da0730246b
W268R,Russia,W268R_ecos_lzma_2.rar,http://down.tendacn.com/uploadfile/201203/BCM/W268R_ecos_lzma_2.rar,2012-03-22 09:14:40+00:00,928424,574d317cc931ad3fbaff8843f0ad8538d774ea32,3ecd3cdc57231aded7bbea3927c4ddbc
3G622R,V3.5.0c_EN,U_3G622RRA_H2_V3.5.0c_MULTI_02.rar,http://down.tendacn.com/uploadfile/201211/U_3G622RRA_H2_V3.5.0c_MULTI_02.rar,2012-11-19 09:06:54+00:00,2554672,c7f27133baf628e7bbc8821f6e0a915cced90f71,6edc091cf94bfc4ce3f80fcec9d4a4e1
A6,V3.00.18_EN,US_A6v1Ra_V3.00.18_EN.rar,http://down.tendacn.com/uploadfile/201211/US_A6v1Ra_V3.00.18_EN.rar,2012-11-19 08:51:00+00:00,2276286,d0c54df05719a73f7532cd914eb70ad6e210cc97,a51bc7a8b6e0d79a72dba469d902718d
3G186R,V1.17Thailand_EN,US_3G186RRA_V1.17EN_Thailand.rar,http://down.tendacn.com/uploadfile/201302/US_3G186RRA_V1.17EN_Thailand.rar,2013-02-23 02:25:04+00:00,2929049,6bc5865a4716de6370ddb7e35f227fa228aece2f,b374014d57bf1b65698c2809175dfad7
W368R,Russia,W368R.rar,http://down.tendacn.com/uploadfile/201203/BCM/W368R.rar,2012-03-21 02:34:00+00:00,1060959,6826b274595bddb442f37b5d1d8c3e7ef08bb739,b54f03586d4fb8b0f62fb14d599d34aa
W308R,For,W308R.rar,http://down.tendacn.com/uploadfile/201203/BCM/W308R.rar,2012-03-21 02:33:24+00:00,1060959,2aaffbb3068c7a1eeef43a5aeb08dafcd0bcc30f,5ca2655d0caac2c5e4a6b7db52df15be
TEI480T+,V1.0.4.5_EN,UTEI480T+ V3_EN_V1.0.4.5_en.zip,http://down.tendacn.com/uploadfile/201207/UTEI480T+ V3_EN_V1.0.4.5_en.zip,2012-07-27 09:49:46+00:00,2525383,621de0981132434ef9cf755adc24ec0f38be96cb,d7fb853e993152e43e23942b9dfd419b
W303R,V5.07.20_EN(For,W303R.rar,http://down.tendacn.com/uploadfile/201203/BCM/W303R.rar,2012-03-21 02:33:48+00:00,1060959,864a7ff89043e6cd9ad6a3be90a4850926ae57a6,13969040037fe652748930b900177121
3G611R,V3.5.0c_EN,U_3G611RRA_H2_V3.5.0c_MULTI_02.rar,http://down.tendacn.com/uploadfile/201211/U_3G611RRA_H2_V3.5.0c_MULTI_02.rar,2012-11-19 09:06:54+00:00,2554672,c7f27133baf628e7bbc8821f6e0a915cced90f71,6edc091cf94bfc4ce3f80fcec9d4a4e1
W309R,Russia,W309R.rar,http://down.tendacn.com/uploadfile/201203/BCM/W309R.rar,2012-03-21 02:33:40+00:00,1060959,0e3c525288f8da8909ea9ae4c395cc1ec0163448,530d4348da9c6b4e7111dec14be4b2d7
W368R,V5.07.37_EN,US_W368Rv9BR_V5.07.37_en_TD.rar,http://down.tendacn.com/uploadfile/2015/US_W368Rv9BR_V5.07.37_en_TD.rar,2016-03-11 03:52:39+00:00,1142879,73e524b65fef1441fc4fd3dc2575fdce6d878417,bc6f91ec920aec947130c4723bae6f8a
W316R,V5.07.25_EN,US_W316Rv3BR_V5.07.25_EN_02.zip,http://down.tendacn.com/uploadfile/201112/US_W316Rv3BR_V5.07.25_EN_02.zip,2011-12-07 02:59:18+00:00,900105,1e6721a405ff0e213176a4e02232f5bab27c0c16,060b872a626c0bbc9f1abdb0a345c07f
W308R,V5.07.26_EN,US_W308Rv2BR_V5.07.26_EN.zip,http://down.tendacn.com/uploadfile/201203/US_W308Rv2BR_V5.07.26_EN.zip,2012-03-07 02:18:56+00:00,1053018,ffa8b156c50ec41dc8809ccd9ff04e759704f570,91a55502f9a46f495897ce08d45a0539
W268R,V5.07.15_EN,US_W268Rv2BR_V5.07.15_EN_02.zip,http://down.tendacn.com/uploadfile/201111/US_W268Rv2BR_V5.07.15_EN_02.zip,2011-11-10 03:51:06+00:00,885002,51ffb7f5f10bc473601031ea68ab0ea288487134,bbb285e63bc8f705654abbf0f55db33f
W308R,V5.07.09_EN(Korea,US_W308RBRC0_V5.07.09_EN.zip,http://down.tendacn.com/uploadfile/201110/US_W308RBRC0_V5.07.09_EN.zip,2012-01-06 10:07:36+00:00,1033194,a4fe56b7bb0d4f1076830c91570468509bacf4a7,ce985e55478926949bcdcea4ecbda51c
W368R,V5.07.25_EN,US_W368Rv9BR_V5.07.25_EN.zip,http://down.tendacn.com/uploadfile/201112/US_W368Rv9BR_V5.07.25_EN.zip,2011-12-08 05:43:24+00:00,1049958,2feb470252c0df677cba41d7bcb45f6c1b85caa8,d82a11fbff68b2787e511cbc33e63748
W311R,V5.07.25_EN,US_W311R+BR_V5.07.25_EN_3.zip,http://down.tendacn.com/uploadfile/201112/US_W311R+BR_V5.07.25_EN_02.zip,2011-12-07 02:59:18+00:00,900105,1e6721a405ff0e213176a4e02232f5bab27c0c16,060b872a626c0bbc9f1abdb0a345c07f
W311R+,V5.07.25_EN,US_W311R+BR_V5.07.25_EN_02.zip,http://down.tendacn.com/uploadfile/201112/US_W311R+BR_V5.07.25_EN_02.zip,2011-12-07 02:59:18+00:00,900105,1e6721a405ff0e213176a4e02232f5bab27c0c16,060b872a626c0bbc9f1abdb0a345c07f
A5,V5.07.26_EN,US_A5v1BR_V5.07.26_EN.zip,http://down.tendacn.com/uploadfile/201112/12.24/US_A5v1BR_V5.07.26_EN.zip,2011-12-23 17:09:42+00:00,1049989,7d1e7dd77d8ed1b7808d26c2c6e83a3cb9907e29,8ba3edd5a29d17810fde19b748107a67
N3,V5.07.25_EN,US_N3v1BR_V5.07.25_EN_02.zip,http://down.tendacn.com/uploadfile/201112/US_N3v1BR_V5.07.25_EN_02.zip,2011-12-08 05:43:54+00:00,900089,4ebf8c4169d3fd6a3b45dd5b498cbf8e34dddb28,f6c2d916d9f5719e955c5b3773f29db4
N60,V2.0.3.0_EN,US_N60V1BC_N60_V2.0.3.0_EN.rar,http://down.tendacn.com/uploadfile/US_N60V1BC_N60_V2.0.3.0_EN.rar,2013-04-11 01:06:34+00:00,6766681,d6434dbfa5aac58e71b4ce805d4cd3f5352938e3,e44fdcfdacaa9a29fe427f403bae9f8c
W311R+,V5.19.08_EN,US_W311R+Br_V5.19.08_MULTI.zip,http://down.tendacn.com/uploadfile/201111/US_W311R+Br_V5.19.08_MULTI.zip,2011-11-10 03:09:12+00:00,913704,5409b653ebff0cf587e5cfbeabbfc8f53682cd10,4cf1aec641dd86d5d2564259313915b6
W311R,V5.07.15,US_W311Rv2BR_V5.07.15_EN_02.zip,http://down.tendacn.com/uploadfile/201111/US_W311Rv2BR_V5.07.15_EN_02.zip,2011-11-10 03:09:46+00:00,885002,759d17a7c0ac69992b4bde5f736ade2098693dec,235c5be21f0d297d08bebc38fb7f862b
N3,V5.07.15_EN,US_N3BR_V5.07.15_EN_02.zip,http://down.tendacn.com/uploadfile/201111/US_N3BR_V5.07.15_EN_02.zip,2011-11-10 03:04:50+00:00,884992,59db9d290ad601a2293903e6a117fa0b3dee476c,9a20363482c105af2e331be1cd54bb33
W311R,V5.19.08_EN,US_W311RBr_V5.19.08_MULTI.zip,http://down.tendacn.com/uploadfile/201111/US_W311RBr_V5.19.08_MULTI.zip,2011-11-10 03:09:12+00:00,913704,5409b653ebff0cf587e5cfbeabbfc8f53682cd10,4cf1aec641dd86d5d2564259313915b6
W311R+,V5.07.15_EN,US_W311R+v2BR_V5.07.15_EN_02.zip,http://down.tendacn.com/uploadfile/201111/US_W311R+v2BR_V5.07.15_EN_02.zip,2011-11-10 03:09:46+00:00,885002,759d17a7c0ac69992b4bde5f736ade2098693dec,235c5be21f0d297d08bebc38fb7f862b
D820R,V1.0.7_EN,US_D820R_Adsl2+ Router_V1.0.7_en_TD.zip,http://down.tendacn.com/uploadfile/201203/US_D820R_Adsl2+ Router_V1.0.7_en_TD.zip,2012-03-07 06:12:08+00:00,1927359,28a7131175a546a92533616f499c9e514182f8a7,ea81e139def242205800e6ef2b8628b4
W268R,V5.19.08_EN,US_W268RBr_V5.19.08_MULTI.zip,http://down.tendacn.com/uploadfile/201111/US_W268RBr_V5.19.08_MULTI.zip,2011-11-10 03:50:36+00:00,913704,7da22330b5f595f998aba3338fafca98d0568c5e,800f88c1ec4238d5e2ceed25ab90489d
TEG3224P,Firmware,TEG3224P_1.rar,http://down.tendacn.com/uploadfile/201401/TEG3224P.rar,2014-02-20 01:44:16+00:00,13254239,0059b1490c3195e592dd78d0a59fd50047fa586d,bc4a27b9447b1fbb215d73e379c1d013
D820R,V3.12.01_EN,US_D820RBr_V3.12.01_D820R_EN_en_TD.zip,http://down.tendacn.com/uploadfile/201203/US_D820RBr_V3.12.01_D820R_EN_en_TD.zip,2012-03-07 06:14:06+00:00,1910696,2fef29d8fdf42fe062741166e8fe9fbbc098a7df,3072c8fa10f5a36201d59e2b9f53eb7e
D830R,V1.0.7_EN,US_D830RBR_D830R_EN_1.0.7_en_TD.zip,http://down.tendacn.com/uploadfile/201203/US_D830RBR_D830R_EN_1.0.7_en_TD.zip,2012-03-07 06:00:26+00:00,1892520,2551bf15216a5a69840302d2101d2b93cb870c1f,282b08e70172c118f50a0e7911a1db20
PW201A,V1.0.5_EN,US_PW201ABR_V1.0.5_en.zip,http://down.tendacn.com/uploadfile/201211/US_PW201ABR_V1.0.5_en.zip,2012-11-19 11:41:08+00:00,4472986,cf8bb3f7fc93f8f0babf35428c02208d117ea44e,41e0214a21a8d320adbaee247434fae6
D840R,V1.0.7_EN,US_D840Rbr_D840R_EN_1.0.7_en_TD.zip,http://down.tendacn.com/uploadfile/201203/US_D840Rbr_D840R_EN_1.0.7_en_TD.zip,2012-03-07 05:51:04+00:00,1892531,c3b48d9f196a74b3caf078f30b0fedaec094c953,c3041d01a90d2bac94eb89ee6783807a
W316R,V5.07.15_EN,US_W316Rv2BR_V5.07.15_EN_02.zip,http://down.tendacn.com/uploadfile/201110/US_W316Rv2BR_V5.07.15_EN_02.zip,2012-01-06 10:08:16+00:00,885002,48640e71d99eb89367e7160176d13e39f7301aa5,8ee20b653a49f78d7482b765fdb805bc
W1800R,V2.0.0.1_EN,US_W1800RV2BR_W1800R_V2.0.0.1_EN.zip,http://down.tendacn.com/uploadfile/201311/US_W1800RV2BR_W1800R_V2.0.0.1_EN.zip,2013-11-29 09:37:30+00:00,12647575,be94262182b80e858e1459bdbdf92a6e048f07f9,1dc17e3ea49ca40f1df34e09bb65f9b2
W268R,V3.2.4.02s_EN,US_W268Rv8RA_V3.2.4.02s_EN.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W268R/US_W268Rv8RA_V3.2.4.02s_EN.zip,2011-03-23 03:25:44+00:00,651554,a7c6df68a88130604c2ddd73b7fa4ced6d28d7e8,5340b7eb881f67f19e6a5d6e505b3668
W307R4.0,I2_V3.4.0a,U_W306RW307RRA_I2_V3.4.0a_EN.zip,http://down.tendacn.com/uploadfile/201112/U_W306RW307RRA_I2_V3.4.0a_EN.zip,2011-12-08 05:43:14+00:00,2176457,cf20a3123564ff0180b7f305223cc6dfc2f89ab8,8e9ee4677ea94fdcef485a0e6bea4450
W306Rv2.0,I2_V3.4.0a,U_W306RW307RRA_I2_V3.4.0a_EN_1.zip,http://down.tendacn.com/uploadfile/201112/U_W306RW307RRA_I2_V3.4.0a_EN.zip,2011-12-08 05:43:14+00:00,2176457,cf20a3123564ff0180b7f305223cc6dfc2f89ab8,8e9ee4677ea94fdcef485a0e6bea4450
W316R,V5.19.08_EN,US_W316RBr_V5.19.08_MULTI.zip,http://down.tendacn.com/uploadfile/201108/W316R/US_W316RBr_V5.19.08_MULTI.zip,2011-08-01 09:50:54+00:00,913704,5621fc22e5b1f919e149189d8aa9461171e59e44,587e43479dd3b28d5440fa6db573f9da
TEI602,V1.0.5.2.1b_EN,V1.0.5.2.1b_en.zip,http://down.tendacn.com/uploadfile/201202/V1.0.5.2.1b_en.zip,2012-02-28 08:36:16+00:00,2359952,5ce9f8e1efc96a7ea684152eccfa8d082d8ea971,1d25af84da1880de5b2c1db1b96b1186
W150D(V3.0),V1.0.0.3(For,bcmw150dv3_fs_kernel.rar,http://down.tendacn.com/uploadfile/201204/bcmw150dv3_fs_kernel.rar,2012-04-18 05:02:06+00:00,4026050,32b68afd5045ea02cd890d38bfaa8fd86497e569,4fa2e21d1a85b7a5c8303c6e1e61a845
W309R,V5.19.08_EN,US_W309RBR_V5.19.08_MULTI.zip,http://down.tendacn.com/uploadfile/201108/W309R/US_W309RBR_V5.19.08_MULTI.zip,2011-08-01 09:52:06+00:00,993859,13b2ad926e8f807c9f7a161b6f63a73d19dc3b67,fd4543533cc60aa3f1260bf4db30a6b8
W311R+,V3.2.4.02s_EN,US_W311Rv8RA_V3.2.4.02s_EN.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W311R/US_W311Rv8RA_V3.2.4.02s_EN.zip,2011-03-19 04:01:58+00:00,651554,50d316761a16cd2858f566784e9d2116e3ffdaf8,ed2766239aa1f280964d94b67d198494
G3(V2.0ï1⁄4,V2.0.0.1_EN,US_G3V2.0BR_V2.0.0.1_EN_(TDE01).rar,http://down.tendacn.com/uploadfile/2015/Firmware/US_G3V2.0BR_V2.0.0.1_EN_(TDE01).rar,2015-12-03 09:09:00+00:00,29086390,9ec02ecae4d297ee76710903ba9ea96d1b632a1b,5f6e727ec406be3dff94aa70edad268e
W308R,V5.19.08_EN,US_W308RBR_V5.19.08_MULTI.zip,http://down.tendacn.com/uploadfile/201108/W308R/US_W308RBR_V5.19.08_MULTI.zip,2011-08-01 09:52:06+00:00,993859,13b2ad926e8f807c9f7a161b6f63a73d19dc3b67,fd4543533cc60aa3f1260bf4db30a6b8
W311R,V3.2.4.02s_EN,US_W311Rv8RA_V3.2.4.02s_EN_1.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W311R/US_W311Rv8RA_V3.2.4.02s_EN.zip,2011-03-19 04:01:58+00:00,651554,50d316761a16cd2858f566784e9d2116e3ffdaf8,ed2766239aa1f280964d94b67d198494
W301A,V3.3.4J_EN,W301A_V3.3.4j.rar,http://down.tendacn.com/uploadfile/201109/W301A_V3.3.4j.rar,2011-09-26 01:13:06+00:00,1475864,c16f13c12ea486e89ff9b432e06b52cbc90d3068,ee4d3f80b53e2d776f7438839aeb3926
W568R,V1.0.1.8_EN,US_W568Rbr_V1.0.1.8(4428)_en_TD.zip,http://down.tendacn.com/uploadfile/201211/US_W568Rbr_V1.0.1.8(4428)_en_TD.zip,2012-11-19 11:40:58+00:00,5623944,d2908ca62c2eaea77a7fe93db69b5f1cff6fe9b4,3aa2ada59ca992e747df7c064a392298
W300D(V3.0),V1.0.0.3(for,US_W300Dv3Br_1.0.0.3_AUS_en_ANY.rar,http://down.tendacn.com/uploadfile/201305/US_W300Dv3Br_1.0.0.3_AUS_en_ANY.rar,2013-05-22 07:09:10+00:00,4001528,d9259156a449ea3b6db84a42cebae31e017c6845,0e9656e211584365d6c3cf7ef208bce3
D810R,V3.12.03_EN,U_D810R_V3.12.03_D840R_EN.zip,http://down.tendacn.com/uploadfile/201109/U_D810R_V3.12.03_D840R_EN.zip,2011-09-09 06:48:46+00:00,1941594,5065141257b2c8e3693031cad872600429b32845,9eacfcc2110a441c4aa2efa792fa6f7c
N60,V1.0.0.16_EN(For,US_N60_BR_N60_V1.0.0.16_EN.rar,http://down.tendacn.com/uploadfile/201212/US_N60_BR_N60_V1.0.0.16_EN.rar,2012-12-12 07:21:46+00:00,6627421,4d66b1c6fabebaa38fdd8265797d98154c6f465f,b8d4a8b85ebc18d594aa7f7f29a308d5
N80,V1.0.1.8_EN,US_N80br_V1.0.1.8(4428)_en_TD.zip,http://down.tendacn.com/uploadfile/201211/US_N80br_V1.0.1.8(4428)_en_TD.zip,2012-11-19 11:40:58+00:00,5623944,d2908ca62c2eaea77a7fe93db69b5f1cff6fe9b4,3aa2ada59ca992e747df7c064a392298
W268R,H3_V3.3.6h_EN,US_W268RRA__H3_V3.3.6h_EN_SPI.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W268R/US_W268RRA__H3_V3.3.6h_EN_SPI.zip,2011-03-23 03:25:36+00:00,1733141,30eb45a06264e458a12d4085fcc13be737b2d9c4,fb82433c2ae877fea30bc9c2f26a18c2
D830R,V3.12.03_EN,U_D830R_V3.12.03_D840R_EN.zip,http://down.tendacn.com/uploadfile/201109/U_D830R_V3.12.03_D840R_EN.zip,2011-09-09 06:59:00+00:00,1941594,55be5e7ed6079d34c629021f4e4438c20ad6293d,eacda436bc09983983be13e3c46607ae
D820B(V4.0),V1.0.0.1_EN,20100527034342107.zip,http://down.tendacn.com/uploadfile/201005/20100527034342107.zip,2010-05-27 07:43:42+00:00,476856,524dc4d2308bee70d30526e407624f43956c46bd,2ace3894379e0d52161085044f0449cf
W268R,H1_V3.3.6d_EN,U268R_H1_V3.3.6d_EN.zip,http://down.tendacn.com/uploadfile/201103/Wireless/W268R/U268R_H1_V3.3.6d_EN.zip,2011-03-23 03:25:22+00:00,1737965,b0e5332e1cadb7010ac714a7d0c779103a56c2c9,23a88b2860788c69566de19bea069a2c
