model,fver,fname,furl,fdate,fsize,sha1,md5
ipTIME N904plus,9.95.8,n904_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_958.bin,2016-07-11 04:58:35+00:00,3158016,908eb0595709805e414ffe2b5dcab8c77b659ce7,172300cb654992d806bdce67576d4048
ipTIME N904,9.95.8,n904_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_958.bin,2016-07-11 04:58:35+00:00,3158016,908eb0595709805e414ffe2b5dcab8c77b659ce7,172300cb654992d806bdce67576d4048
ipTIME N804T3,9.95.8,n804t3_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/n804t3_kr_9_958.bin,2016-07-11 04:58:34+00:00,3158016,32633e919d0d3ae9a079d5effcabdb82d38f236c,dbe29678b08fd08d8909aeabbeb22a0b
ipTIME N804A3,9.95.8,n804a3_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/n804a3_kr_9_958.bin,2016-07-11 04:58:34+00:00,3158016,4714a54d6e2951c7f353e01c0ebb3b28ba587b5e,f3e2467ac5592d6f120e645e2b4478e6
ipTIME N8004V,9.95.8,n8004v_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/n8004v_kr_9_958.bin,2016-07-11 04:58:33+00:00,3190784,38e8d95c02416ab540661c7bfa9d4c67b64389b6,544c46348490bd749879f9e99900e166
ipTIME N8004R,9.95.8,n8004r_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/n8004r_kr_9_958.bin,2016-07-11 04:58:31+00:00,3190784,38e13d20d1d4fdf3408b7d1f0914698f9dc0742f,0d5e48fb15a9fffa5c15a2e8a4c6f9b4
ipTIME N6004R,9.95.8,n6004r_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/n6004r_kr_9_958.bin,2016-07-11 04:58:31+00:00,3117056,f018cb39bee01246b03a583d7c913d82d5b44575,f77bd8fb4bc86c413fbbe02e8d3c1e75
ipTIME A604V,9.95.8,a604v_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/a604v_kr_9_958.bin,2016-07-11 04:58:44+00:00,3436544,b64531c940ff3572b3d8b42d53646dd8f13e38b6,935cbc0f39bfd343f86b98df80cefe5f
ipTIME A604,9.95.8,a604_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/a604_kr_9_958.bin,2016-07-11 04:58:44+00:00,3436544,e93af1301ef16630eaf9327a5decb996acb08b6b,801ad0805f801527842cb2c342c32676
ipTIME A2008,9.95.8,a2008_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/a2008_kr_9_958.bin,2016-07-11 04:58:44+00:00,3698688,0b2ea2ad3e6211311c73059c48e895af15483c4c,07f4c95122b1a8c0959676104bcb0878
ipTIME A2004R,9.95.8,a2004r_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/a2004r_kr_9_958.bin,2016-07-11 04:58:43+00:00,3764224,9c4ad3d260aef174a70555ca7201a2859b468f14,eab55973d023018061f82057844f8240
ipTIME A2004plus,9.95.8,a2004_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_958.bin,2016-07-11 04:58:43+00:00,3698688,92a41480db4c8690dee9ece70c29984bb5d3a26d,692ab182c0eaa67a8508665fc32c4ea6
ipTIME A2004NSplus,9.95.8,a2004ns_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_958.bin,2016-07-11 04:58:42+00:00,7614464,1a56eab78eab0b5ba3e0ea9bb593728892723fdb,01f47438e378fed2b988490803fbb5fb
ipTIME A2004NS-R,9.95.8,a2004sr_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/a2004sr_kr_9_958.bin,2016-07-11 04:58:43+00:00,8130560,6863fe8e583b723f803b18d5ae24fe634cccfaf8,0dadfd4333cc61d6b8393f0bf9dc5cb7
ipTIME A2004ns,9.95.8,a2004ns_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_958.bin,2016-07-11 04:58:42+00:00,7614464,1a56eab78eab0b5ba3e0ea9bb593728892723fdb,01f47438e378fed2b988490803fbb5fb
ipTIME A2004,9.95.8,a2004_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_958.bin,2016-07-11 04:58:43+00:00,3698688,92a41480db4c8690dee9ece70c29984bb5d3a26d,692ab182c0eaa67a8508665fc32c4ea6
ipTIME A104r,9.95.8,a104r_kr_9_958.bin,http://download.iptime.co.kr/online_upgrade/a104r_kr_9_958.bin,2016-07-11 04:58:41+00:00,3366912,f895ec3aa283e94238a28106db22b5ed8278393a,e1b13f0e118c45b5f85e94e8e9736a5e
ipTIME N604 Black,9.94.6,n604bl_kr_9_946.bin,http://download.iptime.co.kr/online_upgrade/n604bl_kr_9_946.bin,2016-06-30 05:52:34+00:00,2614160,b1677e6e00b7f878f11fcf324a911d4d506caf1d,80cc20a96e99c5848d2227c737e8c379
ipTIME N104 Black,9.94.6,n104bl_kr_9_946.bin,http://download.iptime.co.kr/online_upgrade/n104bl_kr_9_946.bin,2016-06-30 05:52:34+00:00,2614160,15527fbb8377ed979956752ed74f732d0bfe9641,7060db8f7828e57c9a3e3dd8969b08d6
ipTIME A604V,9.95.4,a604v_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a604v_kr_9_954.bin,2016-06-30 04:09:22+00:00,3432448,6da368c54026d23ffbf2d125375fe55391059b40,4f3c93c888374e0bc51d756bc8544115
ipTIME A604,9.95.4,a604_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a604_kr_9_954.bin,2016-06-30 04:09:21+00:00,3432448,5cf5d62f1cfdb2bc591edaf31d0476f8c07ed6bd,08b16c3edc6471a29ee1d811a735225b
ipTIME A2008,9.95.4,a2008_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a2008_kr_9_954.bin,2016-06-30 04:09:10+00:00,3698688,77071795d15fb9c8153ac0f26e0d2533cc0aa779,f0d9dd111c6da01f2a69ffa166e7fe66
ipTIME A2004R,9.95.4,a2004r_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a2004r_kr_9_954.bin,2016-06-30 04:09:10+00:00,3764224,9fab0ab894aff1c5311f7f8b33fa7cfcaa08bffa,566c97ff7666d5e30b9ffcd6309336f5
ipTIME A2004plus,9.95.4,a2004_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_954.bin,2016-06-30 04:09:07+00:00,3698688,4cb3a5d405229215423ffe4c5253ce23a9acf120,ba0f0e7e6e8ad13c0cf09aa7c459af3e
ipTIME A2004NSplus,9.95.4,a2004ns_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_954.bin,2016-06-30 04:09:08+00:00,7610368,06695c24bca989d1063dbb55f7b8aee732ca005d,8552cbf254b6d4494612d71c969ffdf0
ipTIME A2004NS-R,9.95.4,a2004sr_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a2004sr_kr_9_954.bin,2016-06-30 04:09:10+00:00,8126464,3ecfc15cf52b1c967e920bc66c1a22fd4a6e318d,8779e6d3b835c5d8c6dbc581bd0b0ff1
ipTIME A2004ns,9.95.4,a2004ns_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_954.bin,2016-06-30 04:09:08+00:00,7610368,06695c24bca989d1063dbb55f7b8aee732ca005d,8552cbf254b6d4494612d71c969ffdf0
ipTIME A2004,9.95.4,a2004_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_954.bin,2016-06-30 04:09:07+00:00,3698688,4cb3a5d405229215423ffe4c5253ce23a9acf120,ba0f0e7e6e8ad13c0cf09aa7c459af3e
ipTIME A104r,9.95.4,a104r_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a104r_kr_9_954.bin,2016-06-30 04:22:55+00:00,3366912,26d30a9ef390ab52c2b35372e3f4194d554ccef8,d200d4e3616320e2f83e5b2a5984ca23
ipTIME A3004ns-dual,9.95.4,a3004nd_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a3004nd_kr_9_954.bin,2016-06-30 04:09:14+00:00,13381632,126b69bf51dc68a2816854ab1f28c92675cb198b,213a40cecdf550e266bac0a6a3eb6799
ipTIME A3004-dual,9.95.4,a3004d_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a3004d_kr_9_954.bin,2016-06-30 04:09:11+00:00,3883008,6f828e632eb16d67f0b09ead73f9a6d8a5f086b5,2561ea742aa39ff26d3f59b00ebcb4e8
ipTIME A1004NS,9.95.4,a1004ns_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a1004ns_kr_9_954.bin,2016-06-30 04:09:09+00:00,12341248,6e8a61f04d678f44f9cd864f009cc2ee82ae7072,2c5edb4128dc9bbee527f3db644accd5
ipTIME A6004ns,9.95.4,a6004ns_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a6004ns_kr_9_954.bin,2016-06-30 04:09:21+00:00,24178744,ea63c257be1e59dfe3c491bcbd207ab60e4eb153,465fcfaba02be9d809e3de9d1503ef6e
ipTIME A5004ns,9.95.4,a5004ns_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_954.bin,2016-06-30 04:09:21+00:00,24174648,09eb9ac2af84d502f0888c20a8ce58170de432b6,8dc103d36f20d4806c02eea079534cc0
ipTIME A3004,9.95.4,a3004_kr_9_954.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_954.bin,2016-06-30 04:09:12+00:00,6160440,a93ad7c406988fb26eefd65634487c21882158cf,7299400224836577d466af2490298b58
ipTIME A6004ns,9.95.2,a6004ns_kr_9_952.bin,http://download.iptime.co.kr/online_upgrade/a6004ns_kr_9_952.bin,2016-06-16 04:00:39+00:00,24174648,283021cba212fe764ab987c4fa083be534d8f9c0,f8147f9563932044ec78b1304d911106
ipTIME A5004ns,9.95.2,a5004ns_kr_9_952.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_952.bin,2016-06-16 04:00:36+00:00,24170552,83de9a60384613a6d471b9cf1ccefb7b46e9342c,41da11bf6a29d7520647fbe97afa6fff
ipTIME A3004,9.95.2,a3004_kr_9_952.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_952.bin,2016-06-16 04:00:33+00:00,6156344,fac5a606234681e4317b89f8bd84840dfef96ce1,537e1a7297f861c8686f91bffe8b419c
ipTIME A3004ns-dual,9.95.2,a3004nd_kr_9_952.bin,http://download.iptime.co.kr/online_upgrade/a3004nd_kr_9_952.bin,2016-06-16 04:00:37+00:00,13369344,b69eab38ccaa671b68b41d907049ed08a2c75f51,831b1a010639eebd0e5c4453311f154e
ipTIME A3004-dual,9.95.2,a3004d_kr_9_952.bin,http://download.iptime.co.kr/online_upgrade/a3004d_kr_9_952.bin,2016-06-16 04:00:33+00:00,3870720,e5cf2a4c6289fc9349ccdd1cbd3d15abe1e23069,ea422173c789f9a9e106784fab26abe2
ipTIME A1004NS,9.95.2,a1004ns_kr_9_952.bin,http://download.iptime.co.kr/online_upgrade/a1004ns_kr_9_952.bin,2016-06-16 04:00:33+00:00,12341248,beede778cefbe0e2567a0258c0080884f316b457,299f5d1630c83b019eaed734236c9c1f
ipTIME A3004ns-dual,9.95.0,a3004nd_kr_9_950.bin,http://download.iptime.co.kr/online_upgrade/a3004nd_kr_9_950.bin,2016-06-15 00:38:01+00:00,13369344,a3e7a2003923935d5bb548a7d9890fdfd5aa7530,5d3a3976ab18ec8b620666df56345e38
ipTIME A3004-dual,9.95.0,a3004d_kr_9_950.bin,http://download.iptime.co.kr/online_upgrade/a3004d_kr_9_950.bin,2016-06-15 00:37:58+00:00,3870720,2f9acb4ad25fa42c9af74cd4448b876851684e34,e966081e7eec369d70009e9413e67724
ipTIME A1004NS,9.95.0,a1004ns_kr_9_950.bin,http://download.iptime.co.kr/online_upgrade/a1004ns_kr_9_950.bin,2016-06-15 00:37:59+00:00,12341248,695203315e99659807a5a9c8e43b99357e51b86f,cf50b836a9c43156c08f28f9c41f9d6e
ipTIME A3004,9.95.0,a3004_kr_9_950.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_950.bin,2016-06-15 00:37:58+00:00,6156344,1f2b8de74cef1c2ccff315e1b79707b5cb099f2e,afb66ba5c47f0eed394fb1a57129f272
ipTIME A6004ns,9.95.0,a6004ns_kr_9_950.bin,http://download.iptime.co.kr/online_upgrade/a6004ns_kr_9_950.bin,2016-06-15 00:38:04+00:00,24174648,bb13ec2d23b6e44e3064574b98c7fad4275df7ff,0c7a4a8b56bdb753c7bad035f82de1a4
ipTIME A5004ns,9.95.0,a5004ns_kr_9_950.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_950.bin,2016-06-15 00:38:03+00:00,24170552,0bf986061d6b689d4ce6731b3f7c4d92a2ca7c20,a618e3f3321bdef3b072a3e67ed6ea28
ipTIME N904V,9.94.2,n904v_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n904v_kr_9_942.bin,2016-06-02 02:35:58+00:00,2469888,0be7de787ed9d1e00ee589351757bc894d7a1c49,c8e6d8cc0fa623b003803b010b225eab
ipTIME N904plus,9.94.2,n904_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_942.bin,2016-06-02 02:35:56+00:00,2469888,c883a7bb5747c088e1c0a7f9e153aefc72234ee6,43d6ab2125a38ad73495c9237f7360fc
ipTIME N904,9.94.2,n904_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n904_kr_9_942.bin,2016-06-02 02:35:56+00:00,2469888,c883a7bb5747c088e1c0a7f9e153aefc72234ee6,43d6ab2125a38ad73495c9237f7360fc
ipTIME N804T3,9.94.2,n804t3_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n804t3_kr_9_942.bin,2016-06-02 02:35:56+00:00,2469888,83839fc86403513208c5c80bef7b233e92660202,2ee298707f8a33306bfefdc5b8b88414
ipTIME N804A3,9.94.2,n804a3_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n804a3_kr_9_942.bin,2016-06-02 02:35:55+00:00,2469888,927fbec6d29594f6b53d98d57f0d87bd2fc432ae,b8c69a566610880c0bd436d3fdf82647
ipTIME N8004V,9.94.2,n8004v_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n8004v_kr_9_942.bin,2016-06-02 02:35:57+00:00,2502656,b4aa894f2c031a7e36b68f423fcf29399ee67ab7,1aa4d203b42b680e33de45fbc5de513c
ipTIME N8004R,9.94.2,n8004r_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n8004r_kr_9_942.bin,2016-06-02 02:35:57+00:00,2502656,414331a590d254f9d119436f32f158ce2f32d7ee,7e6968214d3a00d633d9f07480d98f50
ipTIME N6004R,9.94.2,n6004r_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n6004r_kr_9_942.bin,2016-06-02 02:35:57+00:00,2433024,434f9fef4cc898453bdd6543492e74c72dfe1e9b,172b3df82ae4f9bdb7580608575e156c
ipTIME N604Vplus,9.94.2,n604v_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n604v_kr_9_942.bin,2016-06-02 02:36:03+00:00,2084864,e1a94a385ad9b55915c09631451d34a7a615e2ea,99a2138f4d1c403e1421cbc2fa99d09c
ipTIME N604V,9.94.2,n604v_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n604v_kr_9_942.bin,2016-06-02 02:36:03+00:00,2084864,e1a94a385ad9b55915c09631451d34a7a615e2ea,99a2138f4d1c403e1421cbc2fa99d09c
ipTIME N604Rplus,9.94.2,n604r_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n604r_kr_9_942.bin,2016-06-02 02:36:02+00:00,2072576,dd8a489483f8a140874e2a506bfd4be88b97c3fa,ce02b351c4591c040cffbc4e1db976c0
ipTIME N604R,9.94.2,n604r_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n604r_kr_9_942.bin,2016-06-02 02:36:02+00:00,2072576,dd8a489483f8a140874e2a506bfd4be88b97c3fa,ce02b351c4591c040cffbc4e1db976c0
ipTIME N604plus,9.94.2,n604p_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n604p_kr_9_942.bin,2016-06-02 02:36:02+00:00,2072576,d888a604ebf08509991d2609c6ca2ec64dce1463,280dea32e7f079616b965ce92695fefb
ipTIME N5,9.94.2,n5_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n5_kr_9_942.bin,2016-06-02 02:36:00+00:00,2068480,73f0c48a7548b727df13f8f82cd3c425e9d9079c,bf58c955e75a4646a51451dd675f8006
ipTIME N3,9.94.2,n3_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n3_kr_9_942.bin,2016-06-02 02:36:00+00:00,2072576,e678d3db56c81618c015e1e98b0973c97cb3d343,aacc658f8b2cabd83ccdfef94ece9031
ipTIME N2plus,9.94.2,n2p_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n2p_kr_9_942.bin,2016-06-02 02:35:59+00:00,2068480,0b41a4816710a003b2d4091eff577304350154c2,24daf6d5426b85086fc039fd74a845dc
ipTIME N2Eplus,9.94.2,n2e_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n2e_kr_9_942.bin,2016-06-02 02:35:59+00:00,2072576,a3e7f86a13d0a11d624814a6857590c6cc8a371e,5540ce6e74ab23049b9f4c3999e45fcb
ipTIME N2E,9.94.2,n2e_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n2e_kr_9_942.bin,2016-06-02 02:35:59+00:00,2072576,a3e7f86a13d0a11d624814a6857590c6cc8a371e,5540ce6e74ab23049b9f4c3999e45fcb
ipTIME N1plus,9.94.2,n1p_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n1p_kr_9_942.bin,2016-06-02 02:35:59+00:00,2072576,80edb93d2b6c8e152713824800c3c04386bdbd9a,01550b1d873d09ee5403b601d729dde9
ipTIME N1E,9.94.2,n1e_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n1e_kr_9_942.bin,2016-06-02 02:35:59+00:00,2068480,7f9d61db253c439594504128693a6eba53378464,63b7706d6b16a6bced449157bd1fae9c
ipTIME N104V,9.94.2,n104v_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n104v_kr_9_942.bin,2016-06-02 02:36:01+00:00,2088960,46d852c2a4ebb8c6c4908a226a31725b3fa563f5,935ffc1098c9b35f61514c4f3c309904
ipTIME N104R,9.94.2,n104r_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n104r_kr_9_942.bin,2016-06-02 02:36:01+00:00,2072576,de8e6bac990ce9a0382fe787608d6153ae39fa5b,3c5d5f280d3ec7c68fbbd63864ef387c
ipTIME N104Q,9.94.2,n104q_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n104q_kr_9_942.bin,2016-06-02 02:36:01+00:00,2072576,9e91c3a5f9209b17d7bde0f48dff17296a1395d6,d22a0082cf88776182fde2b847471d79
ipTIME N104plus,9.94.2,n104p_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n104p_kr_9_942.bin,2016-06-02 02:36:01+00:00,2072576,c156b86a018e6ddfc069a35648741521e5e3b690,c4c00f9154519e9c6892b93f6b3f0324
ipTIME N104K,9.94.2,n104k_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n104k_kr_9_942.bin,2016-06-02 02:36:00+00:00,2072576,8c60125775d5a85f059f107b119fabd6cd5ab2e3,d48fdf8d0725556af25b696b65429797
ipTIME Smart,9.94.2,ipsmart_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/ipsmart_kr_9_942.bin,2016-06-02 02:35:58+00:00,3919928,8a16a24daa0beb9d889096e326d32e962f9c567a,3f01564563608e2966e1d657caf37a2f
ipTIME N704V3,9.94.2,n704v3_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n704v3_kr_9_942.bin,2016-06-02 02:35:56+00:00,3919928,a12006d831dd183b8ae0dd225fa4236b5415303d,030eacd727d6dfd6c75251860c55c8a6
ipTIME N704BCM,9.94.2,n704bcm_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n704bcm_kr_9_942.bin,2016-06-02 02:35:55+00:00,3919928,4834e6b5e2d730e7b4b8fbaa06d4abe376379e86,884909b99291b9107453519c28ea793e
ipTIME N704-A3,9.94.2,n704a3_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n704a3_kr_9_942.bin,2016-06-02 02:35:54+00:00,3919928,507056ed30eef0476402b5f2a95dafab16ff2c65,4c91ec810069623d24b16ebcd0874698
ipTIME N702BCM,9.94.2,n702bcm_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n702bcm_kr_9_942.bin,2016-06-02 02:35:55+00:00,3915832,b04b83c5b68608d33eaa5f112b3ca5f43ce401cb,e93868df6703ce6592ef36a1dfd42859
ipTIME N604S,9.94.2,n604s_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n604s_kr_9_942.bin,2016-06-02 02:36:03+00:00,3919928,ad23719280081fd0744bdaae5dd505618642c661,112474e3dd6b5e639d7484fd19f22193
ipTIME N604A,9.94.2,n604a_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n604a_kr_9_942.bin,2016-06-02 02:36:02+00:00,3919928,b4c8e648355679a797450aeca4c0741e5469e08c,38a80188a5ca760ae670f393b9cebb6d
ipTIME N104S-r1,9.94.2,n104sr1_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/n104sr1_kr_9_942.bin,2016-06-02 02:36:01+00:00,3919928,034de63dc3ed3bec2d20e56946ed241d5c81f03b,027271d57f070df032ae20df5f28b7a1
ipTIME EW302N,9.94.2,ew302_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/ew302_kr_9_942.bin,2016-06-02 02:35:58+00:00,3915832,b90685d69ffe5f39a35e7217928e0bdb48a0a29e,6d02cf44eeaad2ad1c77a1483130afc5
ipTIME A6004ns,9.94.4,a6004ns_kr_9_944.bin,http://download.iptime.co.kr/online_upgrade/a6004ns_kr_9_944.bin,2016-05-23 09:38:20+00:00,23486520,eb72a9533e395c55824e3de34193b29c4c56a91a,7b74a3a3de66085b0011d0c4139cbd03
ipTIME A5004ns,9.94.4,a5004ns_kr_9_944.bin,http://download.iptime.co.kr/online_upgrade/a5004ns_kr_9_944.bin,2016-05-23 09:38:19+00:00,23482424,521a165a4f7321a5bc15afd66ae0d50f54d64223,19f692f55f763df22f7740180ac0af2b
ipTIME A3004ns,9.94.4,a3004ns_kr_9_944.bin,http://download.iptime.co.kr/online_upgrade/a3004ns_kr_9_944.bin,2016-05-23 09:38:15+00:00,8122424,97b4cacb8b3fc83e4509410a78acf2c400774584,2287af67e2a9251523489fdd525ed277
ipTIME A3004,9.94.4,a3004_kr_9_944.bin,http://download.iptime.co.kr/online_upgrade/a3004_kr_9_944.bin,2016-05-23 09:38:15+00:00,5476408,9a81f024c8345387987b37315130cffa64188f68,5f1c64ece52c478414ec8768df0b6544
ipTIME A2004R,9.94.2,a2004r_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a2004r_kr_9_942.bin,2016-05-18 04:18:41+00:00,3072000,5b4e638f54a9b77d07daaed1f724c4ec3fe9eb14,807f33657f7cf876116ea1bb14099e64
ipTIME A2004plus,9.94.2,a2004_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_942.bin,2016-05-18 04:18:39+00:00,3006464,626e6de444587d8a53f462e4790fabaddbb644dd,aa17faecfe6785485d07b3d5895fc025
ipTIME A2004NSplus,9.94.2,a2004ns_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_942.bin,2016-05-18 04:18:40+00:00,6914048,87ba6da534c94bb857ddce8199d137b013c30b13,279abb3245304e800eb6e1151ad92cb5
ipTIME A2004NS-R,9.94.2,a2004sr_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a2004sr_kr_9_942.bin,2016-05-18 04:18:42+00:00,7430144,92f2d57c2d7de377cee3643d2f6c1c922c227d43,188d62d6f5790a03162015e46441219b
ipTIME A2004ns,9.94.2,a2004ns_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a2004ns_kr_9_942.bin,2016-05-18 04:18:40+00:00,6914048,87ba6da534c94bb857ddce8199d137b013c30b13,279abb3245304e800eb6e1151ad92cb5
ipTIME A2004,9.94.2,a2004_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a2004_kr_9_942.bin,2016-05-18 04:18:39+00:00,3006464,626e6de444587d8a53f462e4790fabaddbb644dd,aa17faecfe6785485d07b3d5895fc025
ipTIME A604V,9.94.2,a604v_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a604v_kr_9_942.bin,2016-05-18 04:18:42+00:00,2744320,c954a54902f754f986bc6248db0fce54bce966f9,e474301a7abd8daecebb246cc82a6294
ipTIME A604,9.94.2,a604_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a604_kr_9_942.bin,2016-05-18 04:18:42+00:00,2744320,4d5582166b6fd52700ac019108b46ee9b7dd0542,33b856db2e8b19d11c2c3edf26ec46e6
ipTIME A2008,9.94.2,a2008_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a2008_kr_9_942.bin,2016-05-18 04:18:41+00:00,3006464,eb5e6bdf95d6e10eaa38743e733553989acdb400,282d738a2e431ebc93d4ad5c52f55cd8
ipTIME A104r,9.94.2,a104r_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a104r_kr_9_942.bin,2016-05-18 04:18:39+00:00,2678784,4d4cb57e8112e6d9270f31d82da357faf4d34589,8b3ee061c2d64cfe5779980c57969a40
ipTIME A3004ns-dual,9.94.2,a3004nd_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a3004nd_kr_9_942.bin,2016-05-18 01:02:59+00:00,12623872,4180018e671480e29d63045ceb1841de33eebfab,fb0e5a769763a0ec3236728a2d57d266
ipTIME A3004-dual,9.94.2,a3004d_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a3004d_kr_9_942.bin,2016-05-18 00:59:40+00:00,3203072,e8a2495a03d6dd8b7b5c8c37ff49c60a460a4af0,a63d10d8f0ffae33514f397f2fa56119
ipTIME A1004NS,9.94.2,a1004ns_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a1004ns_kr_9_942.bin,2016-05-18 00:59:35+00:00,11595776,7e0fbe29db3f2eac11eb769ee255fe70a03f78f5,c79d679793d5cde231d6b944ecccb34a
ipTIME A104ns,9.94.2,a104ns_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a104ns_kr_9_942.bin,2016-05-18 00:59:39+00:00,7757824,26d78153300a5b28f6db2cbb33cc4eaa7c7ebd0d,3de7e71d371b32cde4ffc93da2413a38
ipTIME A104,9.94.2,a104_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a104_kr_9_942.bin,2016-05-18 00:59:38+00:00,3989504,45795ed42c8909935c8d1d325a31893ac18f8377,bcc3f1830f4d8b147680674fc844374d
ipTIME A1004V,9.94.2,a1004v_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a1004v_kr_9_942.bin,2016-05-18 00:59:37+00:00,3964928,4922dd97f85a86df5e77d5c3cd32756c0479d871,207454888bc1637227b3413fe5506bd5
ipTIME A1004,9.94.2,a1004_kr_9_942.bin,http://download.iptime.co.kr/online_upgrade/a1004_kr_9_942.bin,2016-05-18 00:59:56+00:00,3964928,3b7fd6d0a3f2b97bca6d12524b6d3a2c809d70a0,35ff8f5705b597cf11d79db7c6e15b85
