model,fw_ver,fileName,fw_url,fw_date,fileSize,sha1,md5
WNCE4004,1.0.0.32,wnce4004-V1.0.0.32.zip,http://www.downloads.netgear.com/files/GDC/WNCE4004/wnce4004-V1.0.0.32.zip,2013-10-09 05:51:05+00:00,3815196,1ba3508d30b8d44c1039af0adea9c4a4cd5327f2,c9e971ced1cc822ae3f6543a14cbcad5
WNCE4004,1.0.0.22,WNCE4004_V1.0.0.22.zip,http://www.downloads.netgear.com/files/GDC/WNCE4004/WNCE4004_V1.0.0.22.zip,2012-09-04 05:29:22+00:00,3809132,c40a1a1b1b9195cd4174ab47ace31ce808298a51,b65abf7bf0a26972135b583393c045fe
DST6501,1.0.1.4,DST6501-V1.0.1.4.zip,http://www.downloads.netgear.com/files/GDC/DST6501/DST6501-V1.0.1.4.zip,2016-02-22 13:10:13+00:00,7154168,9aa8963d3c4a8a78dd61003ebc0e1c28ef9b2ee8,3b20a2e56915bc94791595203ff6cec4
EX2700,1.0.0.16,EX2700-V1.0.0.16.zip,http://www.downloads.netgear.com/files/GDC/EX2700/EX2700-V1.0.0.16.zip,2014-08-21 06:31:10+00:00,3400011,48fbd20f1451e3cfa1547b5700bcb84fc243494f,6a4ec4b64528fb532106cd3201e6500c
EX2700,1.0.1.10,EX2700-V1.0.1.10.zip,http://www.downloads.netgear.com/files/GDC/EX2700/EX2700-V1.0.1.10.zip,2016-06-07 08:51:40+00:00,3470751,34d441a5f530279b83d1b89f4d6838d2a06b3e47,f431046ff0196b52e0ab4221421a637f
EX2700,1.0.1.8,EX2700-V1.0.1.8.zip,http://www.downloads.netgear.com/files/GDC/EX2700/EX2700-V1.0.1.8.zip,2015-08-28 12:18:49+00:00,3469649,56a7f251ce6903d7120ddd80c09075750fcd5a0a,f86c2390311f164d5f1aac66d32b4c03
DST6501,1.0.0.28,DST6501-V1.0.0.28.zip,http://www.downloads.netgear.com/files/GDC/DST6501/DST6501-V1.0.0.28.zip,2015-10-08 11:26:46+00:00,7064175,5092e94ec2925f1fd547104ba67ea949a131a1bf,9c1c4af675b528445c4bea0f7903eab8
DST6501,1.0.0.34,DST6501-V1.0.0.34.zip,http://www.downloads.netgear.com/files/GDC/DST6501/DST6501-V1.0.0.34.zip,2015-10-13 11:16:16+00:00,7075431,fdac19378ccc24619f193fb48a41939b8510d15f,11b159bca6c36a503dc2af5a846dddcd
EX2700,1.0.0.22,EX2700-V1.0.0.22.zip,http://www.downloads.netgear.com/files/GDC/EX2700/EX2700-V1.0.0.22.zip,2015-02-05 10:29:00+00:00,3425645,ba9ebd45f1ef1e9efbe71a430e9af52aee346c67,db2ad7ce7e0c6e4fca5e8a9498af99f7
EX2700,1.0.0.26,EX2700-V1.0.0.26.zip,http://www.downloads.netgear.com/files/GDC/EX2700/EX2700-V1.0.0.26.zip,2015-05-14 11:57:53+00:00,3429050,2b8ee403a31c58e99aeea279fdc7b3cad60242be,7ce32669fa981d8e2afbb1b945a97b15
EX2700,1.0.0.14,EX2700-V1.0.0.14.zip,http://www.downloads.netgear.com/files/GDC/EX2700/EX2700-V1.0.0.14.zip,2014-08-07 15:09:17+00:00,3399876,82e67a7fc2130e8f586f90dc380efc5f8f59b880,fcabadc44cd52cbcbab9a4c7e5d5942e
DST6501,1.0.0.36,DST6501-V1.0.0.36.zip,http://www.downloads.netgear.com/files/GDC/DST6501/DST6501-V1.0.0.36.zip,2016-01-11 10:31:59+00:00,7120336,8bf7e41cc347364359216bc5a543a908d9b9b536,d7881694380ab25bfceefd051bc1d091
EX3700,1.0.0.50,EX3700-V1.0.0.50_1.0.30.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.50_1.0.30.zip,2016-04-12 07:30:48+00:00,5627354,444385c7beeae280c4f907e790583f9c454c3167,8b5bf4b680ebe9a80d919cad7f1d67e5
EX3700,1.0.0.44,EX3700-V1.0.0.44_1.0.22.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.44_1.0.22.zip,2015-12-08 08:15:10+00:00,5621350,1063378999702498e6ac951e7ef22c384bea4a2c,a15735744c3a0a6018560f2623a83325
EX3700,1.0.0.28,EX3700-V1.0.0.28_1.0.20.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.28_1.0.20.zip,2015-07-09 09:55:59+00:00,5621024,e650fa77c599752cbe0febe6d7f8b86c06fe2f47,028e567c041e71da40bfc0f9b1f7e4ff
EX3700,1.0.0.26,EX3700-V1.0.0.26_1.0.19.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.26_1.0.19.zip,2015-05-18 10:56:43+00:00,5619750,3fd7b40d7680e2cfb74ceaf32ce912adacf40eae,c0ecdb3c41191a871e3bb433338627c6
EX3700,1.0.0.22,EX3700_V1.0.0.22_1.0.17.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700_V1.0.0.22_1.0.17.zip,2015-03-12 10:46:46+00:00,5621410,3e008bb47c9916372d5dd7b6761d4d9cbe9ff3db,a33baae3028ec35b296a44eab15c2c46
EX3700,1.0.0.46,EX3700-V1.0.0.46_1.0.26.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.46_1.0.26.zip,2016-01-06 10:28:54+00:00,5623856,e1ba3b748cbadf28725304a34b2dcba58684874b,66b98e82ac2ea2c74e1eff6722774fca
EX3700,1.0.0.34,EX3700-V1.0.0.34_1.0.22.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.34_1.0.22.zip,2015-09-02 13:09:51+00:00,5620420,a98ead5d50c0293404fdc6511103f0fab2589a0c,fa07bd94d8f90b82ad9aeb1e9cbf2651
EX3700,1.0.0.58,EX3700_EX3800-V1.0.0.58_1.0.38.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700_EX3800-V1.0.0.58_1.0.38.zip,2016-09-16 14:29:44+00:00,5635077,4f43c7f1cc30adf95dbb0414ffb8d579195c39de,3f85e55001cce0237f776e21c8a7aa84
EX3700,1.0.0.48,EX3700-V1.0.0.48_1.0.28.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.48_1.0.28.zip,2016-03-28 09:44:39+00:00,5622757,12f7e5624507e3a4fe110b5e3a6c9adfc6060f9a,9734d94fa992eed86d0bcc998643a935
EX3700,1.0.0.24,EX3700-V1.0.0.24_1.0.18.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.24_1.0.18.zip,2015-03-23 08:24:37+00:00,5621211,56b6cbe9b28961f2177cac9562648f4983c871f2,d4dffe0bd0a6f6e8b37ae589191d37ea
EX3800,1.0.0.48,EX3700-V1.0.0.48_1.0.28.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.48_1.0.28.zip,2016-03-28 09:44:39+00:00,5622757,12f7e5624507e3a4fe110b5e3a6c9adfc6060f9a,9734d94fa992eed86d0bcc998643a935
EX3800,1.0.0.46,EX3700-V1.0.0.46_1.0.26.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.46_1.0.26.zip,2016-01-06 10:28:54+00:00,5623856,e1ba3b748cbadf28725304a34b2dcba58684874b,66b98e82ac2ea2c74e1eff6722774fca
EX3800,1.0.0.34,EX3700-V1.0.0.34_1.0.22.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.34_1.0.22.zip,2015-09-02 13:09:51+00:00,5620420,a98ead5d50c0293404fdc6511103f0fab2589a0c,fa07bd94d8f90b82ad9aeb1e9cbf2651
EX3800,1.0.0.28,EX3700-V1.0.0.28_1.0.20.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.28_1.0.20.zip,2015-07-09 09:55:59+00:00,5621024,e650fa77c599752cbe0febe6d7f8b86c06fe2f47,028e567c041e71da40bfc0f9b1f7e4ff
EX3800,1.0.0.50,EX3700-V1.0.0.50_1.0.30.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.50_1.0.30.zip,2016-04-12 07:30:48+00:00,5627354,444385c7beeae280c4f907e790583f9c454c3167,8b5bf4b680ebe9a80d919cad7f1d67e5
EX3800,1.0.0.44,EX3700-V1.0.0.44_1.0.22.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.44_1.0.22.zip,2015-12-08 08:15:10+00:00,5621350,1063378999702498e6ac951e7ef22c384bea4a2c,a15735744c3a0a6018560f2623a83325
EX3800,1.0.0.26,EX3700-V1.0.0.26_1.0.19.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.26_1.0.19.zip,2015-05-18 10:56:43+00:00,5619750,3fd7b40d7680e2cfb74ceaf32ce912adacf40eae,c0ecdb3c41191a871e3bb433338627c6
EX3800,1.0.0.58,EX3700_EX3800-V1.0.0.58_1.0.38.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700_EX3800-V1.0.0.58_1.0.38.zip,2016-09-16 14:29:44+00:00,5635077,4f43c7f1cc30adf95dbb0414ffb8d579195c39de,3f85e55001cce0237f776e21c8a7aa84
EX3920,1.0.0.58,EX3700_EX3800-V1.0.0.58_1.0.38.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700_EX3800-V1.0.0.58_1.0.38.zip,2016-09-16 14:29:44+00:00,5635077,4f43c7f1cc30adf95dbb0414ffb8d579195c39de,3f85e55001cce0237f776e21c8a7aa84
EX3920,1.0.0.48,EX3700-V1.0.0.48_1.0.28.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.48_1.0.28.zip,2016-03-28 09:44:39+00:00,5622757,12f7e5624507e3a4fe110b5e3a6c9adfc6060f9a,9734d94fa992eed86d0bcc998643a935
EX3920,1.0.0.46,EX3700-V1.0.0.46_1.0.26.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.46_1.0.26.zip,2016-01-06 10:28:54+00:00,5623856,e1ba3b748cbadf28725304a34b2dcba58684874b,66b98e82ac2ea2c74e1eff6722774fca
EX3920,1.0.0.34,EX3700-V1.0.0.34_1.0.22.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.34_1.0.22.zip,2015-09-02 13:09:51+00:00,5620420,a98ead5d50c0293404fdc6511103f0fab2589a0c,fa07bd94d8f90b82ad9aeb1e9cbf2651
EX3920,1.0.0.28,EX3700-V1.0.0.28_1.0.20.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.28_1.0.20.zip,2015-07-09 09:55:59+00:00,5621024,e650fa77c599752cbe0febe6d7f8b86c06fe2f47,028e567c041e71da40bfc0f9b1f7e4ff
EX3920,1.0.0.44,EX3700-V1.0.0.44_1.0.22.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.44_1.0.22.zip,2015-12-08 08:15:10+00:00,5621350,1063378999702498e6ac951e7ef22c384bea4a2c,a15735744c3a0a6018560f2623a83325
EX3920,1.0.0.50,EX3700-V1.0.0.50_1.0.30.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.50_1.0.30.zip,2016-04-12 07:30:48+00:00,5627354,444385c7beeae280c4f907e790583f9c454c3167,8b5bf4b680ebe9a80d919cad7f1d67e5
EX3920,1.0.0.26,EX3700-V1.0.0.26_1.0.19.zip,http://www.downloads.netgear.com/files/GDC/EX3700/EX3700-V1.0.0.26_1.0.19.zip,2015-05-18 10:56:43+00:00,5619750,3fd7b40d7680e2cfb74ceaf32ce912adacf40eae,c0ecdb3c41191a871e3bb433338627c6
EX6000,1.0.0.10,EX6000-V1.0.0.10_1.0.6.zip,http://www.downloads.netgear.com/files/GDC/EX6000/EX6000-V1.0.0.10_1.0.6.zip,2015-09-22 02:12:25+00:00,5622020,b22a4fcc73c90649428bc6010ff66c51086062e8,92e6340e7b324c5cdb50c486889f9120
EX6000,1.0.0.20,EX6000-V1.0.0.20_1.0.11.zip,http://www.downloads.netgear.com/files/GDC/EX6000/EX6000-V1.0.0.20_1.0.11.zip,2016-11-14 13:16:31+00:00,5633104,8dbdd19fe776bbf3947acb053d4ae57a5911de0b,9ec47741a59d3ccf79d4216bd8f7a423
EX6100,1.0.2.6,EX6100-V1.0.2.6_1.1.120.zip,http://www.downloads.netgear.com/files/GDC/EX6100/EX6100-V1.0.2.6_1.1.120.zip,2016-04-28 11:07:45+00:00,5437323,235e3a2f0ff96e8d2c0d83e6b23ad521cd8f287a,30a860d32eb69ab264501b439004c287
EX6100,1.0.0.28,EX6100_V1.0.0.28_1.0.66.zip,http://www.downloads.netgear.com/files/GDC/EX6100/EX6100_V1.0.0.28_1.0.66.zip,2014-04-22 09:26:56+00:00,4964282,7f92842b270613d91c60f90c8f5986c96c465613,a438ac62662f801030d3b244b01ddfa9
EX6100,1.0.1.36,EX6100-V1.0.1.36_1.0.114_07311820.zip,http://www.downloads.netgear.com/files/GDC/EX6100/EX6100-V1.0.1.36_1.0.114_07311820.zip,2015-09-22 15:58:07+00:00,5436521,be9d2f703918bc35eb0c951337d0f58737ae8fef,638b1ec03bc5fb9e87a5311c4042c17b
EX6100,1.0.0.22,EX6100_V1.0.0.22_1.0.51.zip,http://www.downloads.netgear.com/files/GDC/EX6100/EX6100_V1.0.0.22_1.0.51.zip,2014-01-21 14:33:39+00:00,4835386,128a3e5b882c3d39cb336afb2aec1732c5e6428d,752e14c92f064ef74417a1d7304f21b3
EX6100v2,1.0.1.46,EX6150v2_EX6100v2-V1.0.1.46.zip,http://www.downloads.netgear.com/files/GDC/EX6150v2/EX6150v2_EX6100v2-V1.0.1.46.zip,2016-09-16 10:53:34+00:00,10671782,41354abc9461adf33b72b934d40d18d5a17b0c93,87979751241bd4956d3455afa8b201d2
EX6120,1.0.0.28,EX6120-V1.0.0.28_1.0.18.zip,http://www.downloads.netgear.com/files/GDC/EX6120/EX6120-V1.0.0.28_1.0.18.zip,2016-11-28 20:11:48+00:00,5636060,67cd4a7c5c47750fd4a7af13c764be8217d7a889,553daef5929e03d79e3f20e52382cf26
EX6120,1.0.0.16,EX6120-V1.0.0.16_1.0.11.zip,http://www.downloads.netgear.com/files/GDC/EX6120/EX6120-V1.0.0.16_1.0.11.zip,2016-02-15 17:02:38+00:00,5623876,b202c281236ea9987bfc6ce498c582c5d10cd85c,96d6901c08a8f1e9d7d7a541639e82c8
EX6120,1.0.0.14,EX6120-V1.0.0.14_1.0.10.zip,http://www.downloads.netgear.com/files/GDC/EX6120/EX6120-V1.0.0.14_1.0.10.zip,2015-12-09 11:13:16+00:00,5628342,80ede4b7da94714adfe472c50539eaa3dc06796c,6855a6f34069e74a912567180a88bca8
EX6120,1.0.0.8,EX6120-V1.0.0.8_1.0.4.zip,http://www.downloads.netgear.com/files/GDC/EX6120/EX6120-V1.0.0.8_1.0.4.zip,2015-11-20 13:10:07+00:00,5625225,acc50d370b71119f2da2c956a13d85788983bdc2,2203267fab19c28a7630baebe3d113f1
EX6120,1.0.0.26,EX6120-V1.0.0.26_1.0.16.zip,http://www.downloads.netgear.com/files/GDC/EX6120/EX6120-V1.0.0.26_1.0.16.zip,2016-11-28 17:16:23+00:00,5635869,2c8d52d0e58cc5e19a497697718f26d0d6c2de73,3aa9ce9a757176a6f69d96f915a5c359
EX6120,1.0.0.4,EX6120-V1.0.0.4_1.0.2.zip,http://www.downloads.netgear.com/files/GDC/EX6120/EX6120-V1.0.0.4_1.0.2.zip,2015-09-22 03:40:43+00:00,5622257,cce2df381fe15ac5b9298182c807fb812e341616,5ce4887e81deef69d57388bd03f52045
EX6130,1.0.0.12,EX6130-V1.0.0.12_1.0.7.zip,http://www.downloads.netgear.com/files/GDC/EX6130/EX6130-V1.0.0.12_1.0.7.zip,2016-11-10 12:34:13+00:00,5626813,6f5d2705d46526bcb3eecb47bf43c675c91c3b72,665d8dbf29501ba342f5bc861dfd4535
EX6150,1.0.0.14,EX6150-V1.0.0.14_1.0.54.zip,http://www.downloads.netgear.com/files/GDC/EX6150/EX6150-V1.0.0.14_1.0.54.zip,2015-02-13 12:21:14+00:00,6205094,fb7da31fc5f5d323094a04a7a980ed2960cd7030,648404e8562ab218ffd4ae42b7030433
EX6150,1.0.0.32,EX6150-V1.0.0.32_1.0.68.zip,http://www.downloads.netgear.com/files/GDC/EX6150/EX6150-V1.0.0.32_1.0.68.zip,2016-09-21 06:33:00+00:00,5888431,30d703e38bde077c6c6d7b1269a34ecda03342da,b3f0c71ceb7b003680747292f3a96ff6
EX6150,1.0.0.16,EX6150-V1.0.0.16_1.0.58.zip,http://www.downloads.netgear.com/files/GDC/EX6150/EX6150-V1.0.0.16_1.0.58.zip,2015-11-25 11:35:04+00:00,5879295,cf5a0b31e195a8e967dd064e79095a9196523927,019a3fab82587dd120ef94db20865edf
EX6150,1.0.0.28,EX6150-V1.0.0.28_1.0.64.zip,http://www.downloads.netgear.com/files/GDC/EX6150/EX6150-V1.0.0.28_1.0.64.zip,2016-07-06 07:59:16+00:00,5889290,611574736696dda783cf8f3f1095573a7d12ddb7,bd5ca4d81d90c4962b5a34869470b068
EX6150v2,1.0.1.46,EX6150v2_EX6100v2-V1.0.1.46.zip,http://www.downloads.netgear.com/files/GDC/EX6150v2/EX6150v2_EX6100v2-V1.0.1.46.zip,2016-09-16 10:53:34+00:00,10671782,41354abc9461adf33b72b934d40d18d5a17b0c93,87979751241bd4956d3455afa8b201d2
EX6150v2,1.0.1.42,EX6150v2-V1.0.1.42.zip,http://www.downloads.netgear.com/files/GDC/EX6150v2/EX6150v2-V1.0.1.42.zip,2016-12-09 07:59:34+00:00,10661170,3970317c93e0450c04940689fb38e28c52fe335e,9415f9f2b53af08388977d24f3e50b4f
EX6200,1.0.3.74,EX6200-V1.0.3.74_1.1.109.zip,http://www.downloads.netgear.com/files/GDC/EX6200/EX6200-V1.0.3.74_1.1.109.zip,2016-05-09 12:08:09+00:00,7031302,f38f0368e464debcc96f4960d3c995c85584317e,884fbbd91fdd89ca95b6244957e45e5a
EX6200,1.0.0.46,EX6200_V1.0.0.46-1.1.70.zip,http://www.downloads.netgear.com/files/GDC/EX6200/EX6200_V1.0.0.46-1.1.70.zip,2014-09-26 16:56:24+00:00,7403240,9518f48c40b517a2e55a1ee7a176aaef14eb3ae1,7358a2c0539ed4c0f683ec83650d2058
EX6200,1.0.1.60,EX6200-V1.0.1.60_1.1.98_FW.zip,http://www.downloads.netgear.com/files/GDC/EX6200/EX6200-V1.0.1.60_1.1.98_FW.zip,2015-04-10 11:43:04+00:00,7436190,0d8f47e1a06ff2dde72ad0f1e79f3005243d7967,0d435d41d6c6ed6a5a95f1d452a1b628
EX6200,1.0.3.68,EX6200-V1.0.3.68_1.1.104.zip,http://www.downloads.netgear.com/files/GDC/EX6200/EX6200-V1.0.3.68_1.1.104.zip,2015-10-16 04:53:39+00:00,7011516,1855a5196ddadc3339be538af1e4c768304ebbc4,7d18d87437a8848adba964fe1db981a5
EX6200,1.0.0.52,EX6200-V1.0.0.52_1.1.90.zip,http://www.downloads.netgear.com/files/GDC/EX6200/EX6200-V1.0.0.52_1.1.90.zip,2014-12-04 12:01:19+00:00,7404714,f9137f538df3f26822531b5e04ebd711f863f028,3678ccb780b4e1465513ae86f3a60cc1
EX6200,1.0.0.38,EX6200_V1.0.0.38_1.1.52.zip,http://www.downloads.netgear.com/files/GDC/EX6200/EX6200_V1.0.0.38_1.1.52.zip,2014-01-21 11:48:38+00:00,7405066,907a18cc0afa987008728141b2683272b7f578f9,68ea26bfbad43a0e98cef89ec4852425
EX6200v2,1.0.1.38,EX6200v2-V1.0.1.38.zip,http://www.downloads.netgear.com/files/GDC/EX6200v2/EX6200v2-V1.0.1.38.zip,2016-10-06 12:12:27+00:00,13978429,db90eba2e406a74b83e727b7b2639f5b88ed93a0,9e7867ef29938d442bb9b8fdfb78961b
EX6200v2,1.0.1.40,EX6200v2-V1.0.1.40.zip,http://www.downloads.netgear.com/files/GDC/EX6200v2/EX6200v2-V1.0.1.40.zip,2016-12-09 07:58:08+00:00,13979013,db527d436b22f136c7e45e6a40f017d750aa89e0,5d91804d7a1074d7229bcbb565b6e6b4
EX6200v2,1.0.1.34,EX6200v2-V1.0.1.34.zip,http://www.downloads.netgear.com/files/GDC/EX6200v2/EX6200v2-V1.0.1.34.zip,2016-09-06 08:27:57+00:00,13978739,527accf36efb1de5f77540a5f5e59fd67c10b893,f8519a90f414792687a8354dbec9a08f
EX6400,1.0.0.34,EX7300-V1.0.0.34.zip,http://www.downloads.netgear.com/files/GDC/EX7300/EX7300-V1.0.0.34.zip,2016-05-04 07:46:29+00:00,13177349,24c8064865c540f4c558872097b479001a0d18bf,bb16530fe7aef19287732b22571bbd9b
EX6400,1.0.0.44,EX7300_EX6400-V1.0.0.44.zip,http://www.downloads.netgear.com/files/GDC/EX7300/EX7300_EX6400-V1.0.0.44.zip,2016-07-04 07:43:53+00:00,13177699,171b76b4e1cbc9ac5c37ae433d5ee7285e7b5056,1847e47fb5f5d990e2aa104d559066d5
EX6400,1.0.0.40,EX7300_EX6400-V1.0.0.40.zip,http://www.downloads.netgear.com/files/GDC/EX7300/EX7300_EX6400-V1.0.0.40.zip,2016-05-12 08:21:27+00:00,13178081,24d87d05f6a2cbc3106797cdf8b739466220c4d6,533fc00687951666d34832a8d926e167
EX7300,1.0.0.44,EX7300_EX6400-V1.0.0.44.zip,http://www.downloads.netgear.com/files/GDC/EX7300/EX7300_EX6400-V1.0.0.44.zip,2016-07-04 07:43:53+00:00,13177699,171b76b4e1cbc9ac5c37ae433d5ee7285e7b5056,1847e47fb5f5d990e2aa104d559066d5
EX7000,1.0.0.50,EX7000-V1.0.0.50_1.0.102.zip,http://www.downloads.netgear.com/files/GDC/EX7000/EX7000-V1.0.0.50_1.0.102.zip,2016-10-28 11:58:40+00:00,8972182,b33d9e68508a53d87e7c64d05d1c11708bb20fa0,f408b8c2ebde90dbe80ab4ffa1ab4c77
EX7300,1.0.0.34,EX7300-V1.0.0.34.zip,http://www.downloads.netgear.com/files/GDC/EX7300/EX7300-V1.0.0.34.zip,2016-05-04 07:46:29+00:00,13177349,24c8064865c540f4c558872097b479001a0d18bf,bb16530fe7aef19287732b22571bbd9b
EX7300,1.0.0.40,EX7300_EX6400-V1.0.0.40.zip,http://www.downloads.netgear.com/files/GDC/EX7300/EX7300_EX6400-V1.0.0.40.zip,2016-05-12 08:21:27+00:00,13178081,24d87d05f6a2cbc3106797cdf8b739466220c4d6,533fc00687951666d34832a8d926e167
EX7000,1.0.0.30,EX7000-V1.0.0.30_1.0.72_FW.zip,http://www.downloads.netgear.com/files/GDC/EX7000/EX7000-V1.0.0.30_1.0.72_FW.zip,2015-01-05 11:41:59+00:00,9559154,c86613cd90e1be84786034a780e158caeaf232d4,7d06ae6d859710aa6abc62f137baf811
EX7000,1.0.0.36,EX7000-V1.0.0.36_1.0.88.zip,http://www.downloads.netgear.com/files/GDC/EX7000/EX7000-V1.0.0.36_1.0.88.zip,2015-11-23 12:06:52+00:00,9323614,545e57caf478e4347f53fa20f3407eaeba8ccf3b,57666b2837d99dc60c7d7a6fdd948204
EX7000,1.0.0.32,EX7000-V1.0.0.32_1.0.84.zip,http://www.downloads.netgear.com/files/GDC/EX7000/EX7000-V1.0.0.32_1.0.84.zip,2015-05-07 11:52:03+00:00,9559592,cdd1195cc5cb84a11375da6f03f88f98dff5a3d4,a908d726358a7d9d3029adb266b294b1
EX7000,1.0.0.38,EX7000-V1.0.0.38_1.0.91.zip,http://www.downloads.netgear.com/files/GDC/EX7000/EX7000-V1.0.0.38_1.0.91.zip,2016-01-06 11:56:13+00:00,9321922,2754e3d2d01cee918444ab6d4e7c43987ea58562,d45e0ab9a66095ca88c9db5a575b45e8
WN1000RP,1.0.0.52,wn1000rp-V1.0.0.52.zip ,http://www.downloads.netgear.com/files/GDC/WN1000RP/wn1000rp-V1.0.0.52.zip ,,16,89102e95b782ac45e0e84741a7ca8c0b4339f5b8,251ffb8f9801deee75cd2a96122e1564
EX7000,1.0.0.42,EX7000-V1.0.0.42_1.0.94.zip,http://www.downloads.netgear.com/files/GDC/EX7000/EX7000-V1.0.0.42_1.0.94.zip,2016-03-23 12:04:10+00:00,8967615,8579e74287b4b7c1a81e2c70e67988dac0ec5d5d,7b6aa74d1f4681f72fe4ed5dc9191e59
WN2000RPTv1,1.0.1.20,WN2000RPT-V1.0.1.20NA.zip,http://www.downloads.netgear.com/files/GDC/WN2000RPT/WN2000RPT-V1.0.1.20NA.zip,2011-12-08 15:05:54+00:00,2392567,c920215023ecbf21392c461a6ed5d896a3e26e4a,59a7f3a46a90fe1b3e488d04072044ae
WN2000RPTv1,1.0.0.2,WN2000RPT-V1.0.0.2NA.zip,http://www.downloads.netgear.com/files/GDC/WN2000RPT/WN2000RPT-V1.0.0.2NA.zip,2011-12-07 07:08:59+00:00,2611142,c0efbfbe60f51f9cbc503237877aa5ce88b58182,bdbbb6cce3ead72e65d07a1ac5763c54
WN2000RPTv1,1.0.1.24,WN2000RPT-V1.0.1.24NA.zip,http://www.downloads.netgear.com/files/GDC/WN2000RPT/WN2000RPT-V1.0.1.24NA.zip,2012-06-19 18:34:35+00:00,2393676,1c478b6cac559220405a5c5aa951fe39f8da905e,c87cfb7e291513d72d3e3cd64f2c5379
EX7300,1.0.0.32,EX7300-V1.0.0.32.zip,http://www.downloads.netgear.com/files/GDC/EX7300/EX7300-V1.0.0.32.zip,2016-04-14 08:29:10+00:00,13175045,651fbbca7f894aa8a3bc3fbf9bf448e6a2d87ad2,fe2d7cc6cbaa59c9ee1363fe1ed57ca0
WN1000RP,1.0.0.32,23435,http://kb.netgear.com/app/answers/detail/a_id/23435,2016-12-14 13:57:35+00:00,65238,e7dd3e5c2a7f09ba065e536ed2af6d867f7c35e4,7f42e7c92a0dd086ea0d7eeb98f19969
WN2000RPTv2,1.1.0.12,WN2000RPTv2 Firmware Version 1.1.0.12.zip,http://www.downloads.netgear.com/files/GDC/WN2000RPTv2/WN2000RPTv2 Firmware Version 1.1.0.12.zip,2012-06-14 03:31:13+00:00,2916993,e2cf47cd8f1263fbf272eb81d93c93e2e467c970,763a32b2548eab3e37431ca4eb7dee2c
WN2000RPTv3,1.0.1.4,WN2000RPTv3-V1.0.1.4.zip,http://www.downloads.netgear.com/files/GDC/WN2000RPTV3/WN2000RPTv3-V1.0.1.4.zip,2015-11-25 09:11:39+00:00,3467413,7b35c21236c28c3be0991138f15d35c10062a286,9c62e66280f25ce3a2855ce3b7799be2
WN2000RPTv3,1.0.0.24,WN2000RPTv3-V1.0.0.24.zip,http://www.downloads.netgear.com/files/GDC/WN2000RPTV3/WN2000RPTv3-V1.0.0.24.zip,2015-02-18 11:48:37+00:00,3150571,fe9ba3a793e85fa5f848209daee8ed18a28e7200,7a20aa536843adcec3d71790da1c575b
WN2000RPTv3,1.0.0.18,WN2000RPTv3-V1.0.0.18.zip,http://www.downloads.netgear.com/files/GDC/WN2000RPTV3/WN2000RPTv3-V1.0.0.18.zip,2014-01-22 13:14:37+00:00,3149609,049a9cae7692de4b6d5dd1c10e9e8fff0cc71e26,479cd1f174c27cfd287a589c81b6a5ee
WN2500RP,1.0.0.30,WN2500RP-V1.0.0.30_1.0.58.zip,http://www.downloads.netgear.com/files/GDC/WN2500RP/WN2500RP-V1.0.0.30_1.0.58.zip,2012-07-08 06:36:01+00:00,4156392,00a6f246d50b81030117a59d2fb125415e0ab024,a3c7f292fc684717924c1a1afea98983
