model,fw_ver,fw_url,file_size,file_date,file_sha1,file_md5
des-1228p,1.3101,ftp://ftp.dlink.eu/Products/des/des-1228p/driver_software/DES-1228P_fw_revA1A2_13101_ALL_en_081215.zip,783353,2008-12-15 00:00:00,02d9f2901ef5ba9cc2b6d8b0134bd3ec24947701,546b0c31595b05e761c9d349d4be7b01
des-1250g,,ftp://ftp.dlink.eu/Products/des/des-1250g/driver_software/DES-1250G_sw_revALL_Configuration_ALL_EN_041012.zip,538137,2014-12-08 00:00:00,3cb167c68d251ea760bff0d16f594563fc5578cd,10cb8ed2d65e327b61cc721371b1c04e
des-1250g,1.0104,ftp://ftp.dlink.eu/Products/des/des-1250g/driver_software/DES-1250G_fw_revALL_10104_ALL_en_050816.zip,362477,2005-08-16 00:00:00,c26369ee2306b46af642cf4ea32435084a52eb7d,aa02e928f8685f126d564daa560e738f
des-1250g,1.1000,ftp://ftp.dlink.eu/Products/des/des-1250g/driver_software/DES-1250G_fw_revA3_11000_ALL_en_061031.zip,363864,2006-10-31 00:00:00,b0ba4cf428109c683d078c470886e6c6c814d1c2,b603d927a7709d92ae7116e3f4f35e93
des-1252,,ftp://ftp.dlink.eu/Products/des/des-1252/driver_software/DES-1252_fw_revA1_11101_ALL_en_090417.zip,750756,2014-12-08 00:00:00,7f9e6175cb01426c9e02dd45876c49ecd3cabb47,362c3bb096f8775ebc680015367426e0
des-1252,,ftp://ftp.dlink.eu/Products/des/des-1252/driver_software/DES-1252_fw_revA1_10013_ALL_en_080908.zip,627439,2014-12-08 00:00:00,f7e7d0374cab4a68365c2898d1548065b72f8567,ed10952cc4d3f951c8523db38d92cb63
des-1252,,ftp://ftp.dlink.eu/Products/des/des-1252/driver_software/DES-1252_sw_revALL_setup_ALL_en_070305.zip,6056096,2014-12-08 00:00:00,7ccc17a50060b7f85d7f12894e1eae4918f52903,fac47c40e63b24ecd6b0f1625fd059b1
des-1252,,ftp://ftp.dlink.eu/Products/des/des-1252/driver_software/DES-1252_fw_revA1_11013_ALL_en_081015.zip,9105030,2014-12-08 00:00:00,49af32c2e1dcbff921ab297686b52e9bae867c7d,23a36ecc5581b1882573df5b07d0fb19
des-1252,,ftp://ftp.dlink.eu/Products/des/des-1252/archive/driver_software/DES-1252_fw_revA1_1_00_16_ALL_en_070305.zip,652905,2014-12-09 00:00:00,546e024d9b230b1ff7d129494fcf86962b748414,3100c6551aa27a29b12dab25759376ee
des-1252,1.11,ftp://ftp.dlink.eu/Products/des/des-1252/driver_software/DES-1252_fw_revALL_1-11-02_all_en_20100326.zip,746650,2010-03-26 00:00:00,558892084251f7321530a9e460274f66d378959e,fb19e7e798a9b9b79d928798c9b8c526
des-1316k,,ftp://ftp.dlink.eu/Products/des/des-1316k/driver_software/DES-1316k_sw_revALL_100_ALL_en_040907.zip,534659,2014-12-08 00:00:00,a902fb07876f6c007ecb3341bf70a7afed1350ad,2c20a4e5fb522bcacf8b6720d3df5fe7
des-1316k,,ftp://ftp.dlink.eu/Products/des/des-1316k/archive/driver_software/DES-1316k_fw_revALL_101_ALL_en_050802.zip,354135,2014-12-09 00:00:00,606f404100356ee3ad603b2b17b6b249daff5352,74709b96a5752daf8db14d3906a38c51
des-1316k,1.10,ftp://ftp.dlink.eu/Products/des/des-1316k/driver_software/DES-1316k_fw_revALL_110_ALL_en_061505.zip,169833,2006-05-15 00:00:00,cb62a9c4009927b09ea8ae7bdbb61d34ae8d99b6,5408c03ee70991c7e144ca49ad2f43c9
des-1526,,ftp://ftp.dlink.eu/Products/des/des-1526/driver_software/DES-1526_sw_revALL_100_ALL_en_051219.zip,538760,2014-12-08 00:00:00,3bf351e54b330eac606d8abfe49d5e8d3a84f7c4,266f3163a020c97f1303d08540657a5e
des-1526,1.00,ftp://ftp.dlink.eu/Products/des/des-1526/driver_software/DES-1526_fw_revALL_10004_ALL_en_051219.zip,424034,2005-12-19 00:00:00,684443de65504d214ffe24dddfb51045e22e43c5,f121a6ef3b6a2fc055506e1ad448576f
des-3010f,,ftp://ftp.dlink.eu/Products/des/des-3010f/driver_software/DES-3010F_sw_revALL_DV1.01R11_ALL_en_051219.zip,7774753,2014-12-08 00:00:00,69f254934dc34d8fc1cb186ab817516b66082abf,e6cdc703ea352bdc4773592fec56bd7d
des-3010f,,ftp://ftp.dlink.eu/Products/des/des-3010f/driver_software/DES-3010F_mib_revALL_100_ALL_en_051219.zip,805491,2014-12-08 00:00:00,b955e479614c8d4797c535fb7b1fe9e94f9874f6,9c00d805a5246c7e6061ac1fa8524a50
des-3010f,,ftp://ftp.dlink.eu/Products/des/des-3010f/driver_software/DES-3010F_fw_revALL_300036_ALL_en_061031.zip,2116155,2014-12-08 00:00:00,ae069e26ad78808f053489f53db49bccfa4ea850,0ba207de57976907200aff6a1b41e0d4
des-3010f,4.20B29,ftp://ftp.dlink.eu/Products/des/des-3010f/driver_software/DES-3010F_fw_revALL_420B29_ALL_en_090414.zip,1719428,2009-04-14 00:00:00,3bd244af816590121e73ba999ad2a7c4d85d840b,797c6c17ac17a71188a5efc433f0b6e7
des-3010g,,ftp://ftp.dlink.eu/Products/des/des-3010g/archive/driver_software/DES-3010G_fw_revALL_400018_ALL_en_071007.zip,2374916,2014-12-09 00:00:00,14f47f2bbdd59f359a007af3d5879c885c9fbec7,c3ff29be43ed7b4664a9323d8b829409
des-3010g,,ftp://ftp.dlink.eu/Products/des/des-3010g/driver_software/DES-3010G_fw_revALL_420B27_ALL_en_081217.zip,1593307,2014-12-08 00:00:00,b9b6beba0304ba33f124bc06fa91ef1d8825925f,1729d6780616cc1ac67e985fbb874d41
des-3010g,,ftp://ftp.dlink.eu/Products/des/des-3010g/driver_software/DES-3010G_sw_revALL_DV1.01R11_ALL_en_051219.zip,7774753,2014-12-08 00:00:00,69f254934dc34d8fc1cb186ab817516b66082abf,e6cdc703ea352bdc4773592fec56bd7d
des-3010g,,ftp://ftp.dlink.eu/Products/des/des-3010g/archive/driver_software/DES-3010G_fw_revALL_30036_ALL_en_061031.zip,2106951,2014-12-09 00:00:00,7f72c7499828d1ef673020769f2434e0c2fda8fd,29a108e870d37f0f1ff78d1fb4580367
des-3010g,,ftp://ftp.dlink.eu/Products/des/des-3010g/driver_software/DES-3010G_mib_revALL_100_ALL_en_051219.zip,805491,2014-12-08 00:00:00,b955e479614c8d4797c535fb7b1fe9e94f9874f6,9c00d805a5246c7e6061ac1fa8524a50
des-3010g,4.20B29,ftp://ftp.dlink.eu/Products/des/des-3010g/driver_software/DES-3010G_fw_revALL_420B29_ALL_en_090414.zip,1719428,2009-04-14 00:00:00,188cd150bc7e4d3057bc57b7ae3be44ea98859d2,78d1008da3d985573d601c226b50a39f
des-3018,,ftp://ftp.dlink.eu/Products/des/des-3018/driver_software/DES-3018_fw_revALL_400018_ALL_en_080516.zip,2393878,2014-12-08 00:00:00,8724eb55d53541060e955bc7ac639ed4245e1781,2a11a323c94a22c2fd28fd8cf6eb1c73
des-3018,,ftp://ftp.dlink.eu/Products/des/des-3018/driver_software/DES-3018_mib_revALL_100_ALL_en_051219.zip,805491,2014-12-08 00:00:00,b955e479614c8d4797c535fb7b1fe9e94f9874f6,9c00d805a5246c7e6061ac1fa8524a50
des-3018,,ftp://ftp.dlink.eu/Products/des/des-3018/driver_software/DES-3018_sw_revALL_DV1.01R11_ALL_en_051219.zip,7774753,2014-12-08 00:00:00,69f254934dc34d8fc1cb186ab817516b66082abf,e6cdc703ea352bdc4773592fec56bd7d
des-3018,4.20B29,ftp://ftp.dlink.eu/Products/des/des-3018/driver_software/DES-3018_fw_revALL_420B29_ALL_en_090414.zip,1433775,2009-04-14 00:00:00,d9eee62461e1f4282bf5aed5ed807795f7110ebf,7b89173b007e7be589944018aa407ec4
des-3026,,ftp://ftp.dlink.eu/Products/des/des-3026/driver_software/DES-3026_sw_revALL_DV1.01R11_ALL_en_051219.zip,7774753,2014-12-08 00:00:00,69f254934dc34d8fc1cb186ab817516b66082abf,e6cdc703ea352bdc4773592fec56bd7d
des-3026,,ftp://ftp.dlink.eu/Products/des/des-3026/archive/driver_software/DES-3026_mib_revALL_100_ALL_en_051219.zip,805491,2014-12-09 00:00:00,b955e479614c8d4797c535fb7b1fe9e94f9874f6,9c00d805a5246c7e6061ac1fa8524a50
des-3026,,ftp://ftp.dlink.eu/Products/des/des-3026/driver_software/DES-3026_PROM_revALL_101009_ALL_en_080225.zip,539863,2014-12-08 00:00:00,e16ac601507855c69d3af72ebd5bd6b92aa1d9d6,f38a81aa991df8d8ad566cd1d336baaf
des-3026,,ftp://ftp.dlink.eu/Products/des/des-3026/driver_software/DES3026_mib_revALL_070517.zip,307439,2014-12-08 00:00:00,c1418d87208cbd806968da9e2378457fd4c5e6e4,6eeac8cfb75cf733ee4e9329ff6862f9
des-3026,4.00,ftp://ftp.dlink.eu/Products/des/des-3026/driver_software/DES-3026_fw_revALL_400018_ALL_en_080225.zip,2393696,2008-02-25 00:00:00,6f6b60a92c28480b2fcd09ac27f212590b06b705,0f833c2afb57f372b586f9e69c8c0aa6
des-3028,,ftp://ftp.dlink.eu/Products/des/des-3028/driver_software/DES-3028_fw_revALL_102B10_ALL_en_080225.zip,1594179,2014-12-08 00:00:00,5fc3b1ccd4606cfbaa0c16a560035aad8f06e4ab,b08fe22b2e9a7237723e0c8a6ccc46e2
des-3028,,ftp://ftp.dlink.eu/Products/des/des-3028/driver_software/DES-3028_fw_revALL_2-00B27_all_en_090310.zip,2200366,2014-12-08 00:00:00,6e4b4e1b5d4e239c216a938a97662032f3e2ad5e,6a512ea6ba7985498e6bda1d1c6856ce
des-3028P,,ftp://ftp.dlink.eu/Products/des/des-3028P/driver_software/DES-3028P_fw_revALL_2-00B27_all_en_090310.zip,2200366,2014-12-08 00:00:00,6e4b4e1b5d4e239c216a938a97662032f3e2ad5e,6a512ea6ba7985498e6bda1d1c6856ce
des-3028P,,ftp://ftp.dlink.eu/Products/des/des-3028P/driver_software/DES-3028P_fw_revALL_102B10_ALL_en_080225.zip,1594179,2014-12-08 00:00:00,5fc3b1ccd4606cfbaa0c16a560035aad8f06e4ab,b08fe22b2e9a7237723e0c8a6ccc46e2
des-3052,,ftp://ftp.dlink.eu/Products/des/des-3052/driver_software/DES-3052_fw_revALL_102B10_ALL_en_080225.zip,1594179,2014-12-08 00:00:00,6619b89e217d4bb14235c2f89b7a6495140041e2,290a65e33ae7c35e8f8be549b3605e61
des-3052,,ftp://ftp.dlink.eu/Products/des/des-3052/driver_software/DES-3052_fw_revALL_2-00B27_all_en_090310.zip,2200366,2014-12-08 00:00:00,6e4b4e1b5d4e239c216a938a97662032f3e2ad5e,6a512ea6ba7985498e6bda1d1c6856ce
des-3052p,,ftp://ftp.dlink.eu/Products/des/des-3052p/driver_software/DES-3052P_fw_revALL_102B10_ALL_en_080225.zip,1594179,2014-12-08 00:00:00,5fc3b1ccd4606cfbaa0c16a560035aad8f06e4ab,b08fe22b2e9a7237723e0c8a6ccc46e2
des-3052p,,ftp://ftp.dlink.eu/Products/des/des-3052p/driver_software/DES-3052P_fw_revALL_2-00B27_all_en_090310.zip,2200366,2014-12-08 00:00:00,6e4b4e1b5d4e239c216a938a97662032f3e2ad5e,6a512ea6ba7985498e6bda1d1c6856ce
des-3200,,ftp://ftp.dlink.eu/Products/des/des-3200/driver_software/DES-3200_fw_revC1_4-04-004_all_en_210113.zip,6463786,2014-12-08 00:00:00,df9488e1678ba22bc07f32274c7d2ebcf475486a,cc42c8e8c607e0b7848ff2fb8238c169
des-3200,,ftp://ftp.dlink.eu/Products/des/des-3200/driver_software/DES-3200_fw_revC1_4_05_eu_en_20150206.zip,6940216,2015-05-13 00:00:00,ea1a4095c47691289093dc860e17b36f459f0f4c,c11d167394e3cae24e4f4e9a52c9adef
des-3200,,ftp://ftp.dlink.eu/Products/des/des-3200/driver_software/DES-3200_mib_revC1_4_05_eu_en_20150206.zip,1397006,2015-05-13 00:00:00,a55618a3e91bb6d0eaec5bd764214fb0f938bf5e,ab125744c01c0826cf7a8e67f6fb15ba
des-3200-10,,ftp://ftp.dlink.eu/Products/des/des-3200-10/driver_software/DES-3200-10_fw_revA1-B1_1-28B09_all_en_041011.zip,4070178,2014-12-08 00:00:00,d512a35e09fe01dd57f1013c8cc81360dacebc03,da8658741465efe276e98fb6c7aacff0
des-3200-10,,ftp://ftp.dlink.eu/Products/des/des-3200-10/driver_software/DES-3200-10_fw_revC1_4-02-004_all_en_20130614.zip,6274248,2014-12-08 00:00:00,c9565bcb1d2d5486fc31b89bac6432a8fa7a21a9,6b725d477dc78297d77de5b6b65943d8
des-3200-10,,ftp://ftp.dlink.eu/Products/des/des-3200-10/driver_software/DES-3200_fw_revA1_B1_1-28B09_all_en_130611.zip,4069694,2014-12-08 00:00:00,7d83fa659cfbf031f00e0c0cfcd25d1afeb85874,879acf501683466577d69bfca7a13ec0
des-3200-18,,ftp://ftp.dlink.eu/Products/des/des-3200-18/driver_software/DES-3200-18_fw_revA_1_v1-10-B015_all_uk_20100325.zip,3956575,2014-12-08 00:00:00,df81a4286fce6cbfb5e2ddf913e52db7b2ea4f6f,0b0f0f8050fbb8984c0bd3192f793b43
des-3200-18,,ftp://ftp.dlink.eu/Products/des/des-3200-18/driver_software/DES-3200-18_fw_revC1_4-03-004_all_en_20130614.zip,6297390,2014-12-08 00:00:00,70ccc45d40a8400f46f2a8341bbe80d02f610150,a773fd118fae77ad7307ac7308f2c273
des-3200-26,,ftp://ftp.dlink.eu/Products/des/des-3200-26/driver_software/DES-3200-26_fw_revC1_4-02-004_all_en_20130614.zip,6274248,2014-12-08 00:00:00,c9565bcb1d2d5486fc31b89bac6432a8fa7a21a9,6b725d477dc78297d77de5b6b65943d8
des-3200-28,,ftp://ftp.dlink.eu/Products/des/des-3200-28/driver_software/DES-3200-28_fw_revC1_4-00-024_all_en_20130515.zip,6011557,2014-12-08 00:00:00,989c7e40c890bf3bd0fafa8bb561268e86aef8f7,6884964740ff0a5f36ef0b85f60bec6c
des-3200-28,,ftp://ftp.dlink.eu/Products/des/des-3200-28/driver_software/DES-3200-28_fw_revA1_B1_all_en_v1.28.009.zip,4070178,2014-12-08 00:00:00,4c564453bd6858677979eea09de3444a0e20bc26,c33c71660ab30e1b8806d01ac1dab2ab
des-3200-28,,ftp://ftp.dlink.eu/Products/des/des-3200-28/driver_software/DES-3200-28_fw_revC1_4-00B024_all_en_010212.zip,6211104,2014-12-08 00:00:00,30b304028e886ec36b4c6fce64ce7c6ba0c4b22e,a7927e32c1971e2cce26d9fb4c98b7fe
des-3200-28f,,ftp://ftp.dlink.eu/Products/des/des-3200-28f/driver_software/DES-3200-28F_fw_revC1_4-03-004_all_en_20130614.zip,6297390,2014-12-08 00:00:00,70ccc45d40a8400f46f2a8341bbe80d02f610150,a773fd118fae77ad7307ac7308f2c273
des-3200-28p,,ftp://ftp.dlink.eu/Products/des/des-3200-28p/driver_software/DES-3200-28P_fw_revC1_4-00B024_all_en_010212.zip,6211104,2014-12-08 00:00:00,30b304028e886ec36b4c6fce64ce7c6ba0c4b22e,a7927e32c1971e2cce26d9fb4c98b7fe
des-3200-52,,ftp://ftp.dlink.eu/Products/des/des-3200-52/driver_software/DES-3200-52_fw_revC1_4-03-004_all_en_20130614.zip,6297390,2014-12-08 00:00:00,70ccc45d40a8400f46f2a8341bbe80d02f610150,a773fd118fae77ad7307ac7308f2c273
des-3200-52,,ftp://ftp.dlink.eu/Products/des/des-3200-52/driver_software/DES-3200-52_fw_revC1_4-00B024_all_en_010212.zip,6211104,2014-12-08 00:00:00,30b304028e886ec36b4c6fce64ce7c6ba0c4b22e,a7927e32c1971e2cce26d9fb4c98b7fe
des-3200-52p,,ftp://ftp.dlink.eu/Products/des/des-3200-52p/driver_software/DES-3200-52P_fw_revC1_4-00B024_all_en_010212.zip,6211104,2014-12-08 00:00:00,30b304028e886ec36b4c6fce64ce7c6ba0c4b22e,a7927e32c1971e2cce26d9fb4c98b7fe
des-3226,,ftp://ftp.dlink.eu/Products/des/des-3226/archive/driver_software/des-3226_mib_050902.zip,157268,2014-12-09 00:00:00,fe33edd2e64c551254d7d2ba8e0f869e119250af,5826f7a2f32807e55e527a7103036440
des-3226,,ftp://ftp.dlink.eu/Products/des/des-3226/driver_software/DES_3226_mib_revALL_mibfiles_ALL_en_020905.zip,157268,2014-12-08 00:00:00,fe33edd2e64c551254d7d2ba8e0f869e119250af,5826f7a2f32807e55e527a7103036440
des-3226,,ftp://ftp.dlink.eu/Products/des/des-3226/archive/driver_software/DES3226runtime5.00.099.zip,1521648,2014-12-09 00:00:00,44cbf3a435183536a0123e0c8f808c6796aaa424,962e3b7d1737009de15710ecdedd1d8e
des-3226,,ftp://ftp.dlink.eu/Products/des/des-3226/archive/driver_software/Des3226runtime6.00.111.zip,1886945,2014-12-09 00:00:00,5aa194abb4eb0f2eacc4310fca2449f7d8262593,256613331d1cfa8dad7d446e7069be2b
des-3226,,ftp://ftp.dlink.eu/Products/des/des-3226/driver_software/DES_3226_sw_revALL_dview5fw6x_ALL_en_030601.zip,8263170,2014-12-08 00:00:00,47fcc4001c31a440c1959b39a97ddb79631fea89,2fe2e7ad6140a123e239b74151ea2171
des-3226s,,ftp://ftp.dlink.eu/Products/des/des-3226s/archive/driver_software/DES-3226S_fw_revALL_402B14_ALL_en_050701.zip,1965713,2014-12-09 00:00:00,04274d1f898fb12b0a2129dc78d6efcee9a9a096,b2093ac55d185b989af9984b66615bf4
des-3226s,,ftp://ftp.dlink.eu/Products/des/des-3226s/archive/driver_software/des3226s_fw_eng_401b21_261103.zip,1954531,2014-12-09 00:00:00,4182feda1f498ab32cbe5c15b04792784a779b31,184271ae41daa13a2640e663d9f71b41
des-3226s,,ftp://ftp.dlink.eu/Products/des/des-3226s/archive/driver_software/DES-3226S_fw_revALL_402B42_ALL_en_051213.zip,1992055,2014-12-09 00:00:00,3fa84ce5e6807c6ec8efa1bf579a665bfc764df9,2f3350c2b84094d0edb8d16dd412acd9
des-3226s,,ftp://ftp.dlink.eu/Products/des/des-3226s/archive/driver_software/DES-3226S_fw_revALL_402B34ALL_en_051007.zip,1990017,2014-12-09 00:00:00,a3bf21e0d53aa287c68a81b973d0618f9c022647,16d66f6d4b89201bef95097b1a7815ea
des-3226s,,ftp://ftp.dlink.eu/Products/des/des-3226s/driver_software/DES-3226S_fw_revALL_402B47_ALL_en_060419.zip,1993755,2014-12-08 00:00:00,d360668d6ae363b00e4c9d6a46b041934a1306a3,6b1c5adf6bd1195e6bfbecb5ac7b8a0b
des-3226s,,ftp://ftp.dlink.eu/Products/des/des-3226s/archive/driver_software/DES3226S_400B31.zip,2094371,2014-12-09 00:00:00,63e57bd0a968d10e416a749067dc37c2e86aaa7e,a28afb716a8ebfcb0cd6913018088315
des-3226s,,ftp://ftp.dlink.eu/Products/des/des-3226s/archive/driver_software/des-3226S_mib_r1.zip,143998,2014-12-09 00:00:00,3f63edf23b960bee7c025862686d97dcfd71b858,27ec4e174af5a00db164ce8202294a35
des-3226s,,ftp://ftp.dlink.eu/Products/des/des-3226s/archive/driver_software/DES3226S_300B16.zip,2002861,2014-12-09 00:00:00,0b8ff18063348eae88d2cc5786eaf6048a77c816,af80413c14322779f874001a014fddc9
des-3226s,,ftp://ftp.dlink.eu/Products/des/des-3226s/driver_software/DES-3226s_sw_revALL_dview5fw4xxbxx_ALL_en_031217.zip,6536708,2014-12-08 00:00:00,7a18b170b3bbf75f5330ed6141caf536407340c4,9b3ad58bdcb7aec723874f0b538ee929
des-3226s,,ftp://ftp.dlink.eu/Products/des/des-3226s/archive/driver_software/DES3226S_300B24.zip,1912227,2014-12-09 00:00:00,acfdcf84131dfb34df7342d09cbc53f8227d3f42,752c3d57027c91bb93bebdc8f6e685c8
des-3226tg,,ftp://ftp.dlink.eu/Products/des/des-3226tg/driver_software/DES-3226S_fw_revALL_402B14_ALL_en_050701.zip,1965713,2014-12-08 00:00:00,04274d1f898fb12b0a2129dc78d6efcee9a9a096,b2093ac55d185b989af9984b66615bf4
des-3250tg,,ftp://ftp.dlink.eu/Products/des/des-3250tg/archive/driver_software/DES3250-4.50-B13.zip,2329323,2014-12-09 00:00:00,f08ed78b75cf7e9bede9c46966bbd6048201443d,2ebca0fbc16bfcaef7f75883eb639de1
des-3250tg,,ftp://ftp.dlink.eu/Products/des/des-3250tg/archive/driver_software/des-3250_V217.zip,2133775,2014-12-09 00:00:00,dcb36852fa1f0b1be4418d87b97d24ae31bf50d6,7d7261af93328b68f903f2edc8eac32f
des-3250tg,,ftp://ftp.dlink.eu/Products/des/des-3250tg/archive/driver_software/DES-3250tg_fw_revALL_216_ALL_en_040105.zip,2178179,2014-12-09 00:00:00,4470587a6b43088cb05b2eed47c9de0400a3de28,7ade0ca72d3f2760854e3575c7e820f7
des-3250tg,4.50,ftp://ftp.dlink.eu/Products/des/des-3250tg/driver_software/DES-3250tg_fw_revALL_450b25_ALL_en_0712.08.zip,2336494,2008-07-12 00:00:00,55526d3aca292d6caad2256c4ecfbd9edf93055a,2ced977811497ec7fde399ce51c39432
des-3250tg,4.50,ftp://ftp.dlink.eu/Products/des/des-3250tg/driver_software/DES-3250tg_fw_revALL_450b13_ALL_en_050701.zip,2340312,2001-05-07 00:00:00,38768378383d5b18813890451e067ce7fd6a0c0c,37bf83404d2b44accf9e4ff9c241fa81
des-3326,,ftp://ftp.dlink.eu/Products/des/@archive/des-3326/driver_software/DES_3326_fw_revALL_100b40_ALL_en_030121.zip,1488844,2014-12-09 00:00:00,a4e8af6adafafe3d05b12a69b7e3fb0b8190e3ee,47260d7882e111847ac20ada6219f7bc
des-3326,,ftp://ftp.dlink.eu/Products/des/@archive/des-3326/archive/driver_software/DES3326_B39.zip,1486943,2014-12-09 00:00:00,adb29a85a7a3cc0b32963b80c3376e9476a7d3af,6fce9fcdf7f6072afee3ef2348bd98c9
des-3326,,ftp://ftp.dlink.eu/Products/des/@archive/des-3326/archive/driver_software/des3326B37.zip,1486864,2014-12-09 00:00:00,81a598b56b3d1afee9788e6d96e24ab91a4c3174,71a391239557f5862a6466d5f5bbbf19
des-3326,,ftp://ftp.dlink.eu/Products/des/@archive/des-3326/archive/driver_software/011121.zip,1560870,2014-12-09 00:00:00,ae3aaa7bd57d3e335ed54ef5b8341304bf8d2121,a70ab989b4f1441e9af7c318c187857f
des-3326s,,ftp://ftp.dlink.eu/Products/des/des-3326s/archive/driver_software/des3326s_300b09.zip,1951733,2014-12-09 00:00:00,77c49852259ac2129b78375c1772aaf9fd734173,5e0d7806a2f2d4a425a0bb0602ee01dc
des-3326s,,ftp://ftp.dlink.eu/Products/des/des-3326s/archive/driver_software/DES3326S_fw_eng_300b24_160503.zip,1945538,2014-12-09 00:00:00,1f036098e728a1c77fbb38b4f4a10c723b77ed82,4b7c3d3512b991ca20b7f5f574323a25
des-3326s,,ftp://ftp.dlink.eu/Products/des/des-3326s/archive/driver_software/DES3326S_300B24.zip,1945538,2014-12-09 00:00:00,1f036098e728a1c77fbb38b4f4a10c723b77ed82,4b7c3d3512b991ca20b7f5f574323a25
des-3326s,,ftp://ftp.dlink.eu/Products/des/des-3326s/driver_software/DES-3326S_sw_revB1_dview403B01_ALL_en_061107.zip,7410910,2014-12-08 00:00:00,cf143071934f34f904bc98239fd72e362e8a724c,3d98cd9d9d137f19a49f04629d1690db
des-3326s,,ftp://ftp.dlink.eu/Products/des/des-3326s/archive/driver_software/DES-3326S_fw_revALL_401B33_ALL_en_280404.zip,1989226,2014-12-09 00:00:00,6836f209068a21607c09074c2488205ae5bd57bf,623c85f406e4e252f592ce2df5c8d865
des-3326s,,ftp://ftp.dlink.eu/Products/des/des-3326s/archive/driver_software/DES-3326S_fw_revALL_402B13_ALL_en_050701.zip,2000475,2014-12-09 00:00:00,3c34320f1c7d60d7cfec36a0f6c9c3cb7ecd029a,5dd8f910f437e27153deba43e40ea205
des-3326s,,ftp://ftp.dlink.eu/Products/des/des-3326s/archive/driver_software/DES-3326S_fw_revALL_401B36_ALL_en_050324.zip,1991645,2014-12-09 00:00:00,303628acd0ea24cafba387c208a86bf2eedc1eb6,97618ffed7513b705429ecb94884b453
des-3326s,4.03,ftp://ftp.dlink.eu/Products/des/des-3326s/driver_software/DES-3326S_fw_revALL_403B09_ALL_en_051021.zip,1988084,2005-10-21 00:00:00,c0cd44603a3132a7ccea7f7c344859838f372215,c359f9706a9430159b64447cf3fd3d34
des-3326s,4.03,ftp://ftp.dlink.eu/Products/des/des-3326s/driver_software/DES-3326S_fw_revALL_403B01_ALL_en_050810.zip,1988935,2005-08-10 00:00:00,38710c1d7142b995a3ff3e3cabd6c69754626ff5,0f137e6a5bd910e0b10d745e95bc5e3a
des-3326s,4.03,ftp://ftp.dlink.eu/Products/des/des-3326s/driver_software/DES-3326S_fw_revALL_403B13_ALL_en_091119.zip,1995057,2009-11-19 00:00:00,8f815bce3da415bdd70264282090c14e88b3adaf,bfb1512f4c7c6f9f3a73d8fe79dd1e27
des-3326sr,,ftp://ftp.dlink.eu/Products/des/des-3326sr/driver_software/DES-3326SR_fw_revALL_403B13_ALL_en_091119.zip,1998033,2014-12-08 00:00:00,9320d3f550d2c61d00061ecbf27c1fcf585343df,9a97c2d65844a9a5e590983912632599
des-3350sr,,ftp://ftp.dlink.eu/Products/des/des-3350sr/archive/driver_software/DES-3350sr_fw_revALL_301B09_ALL_en_050108.zip,2371136,2014-12-09 00:00:00,9a364f4b86c097ecc6c331e399535039a86aa881,a93d7c380adfcbc4eba563e016894373
des-3350sr,,ftp://ftp.dlink.eu/Products/des/des-3350sr/driver_software/DES-3350SR_sw_revA1_dviewv302B03_ALL_en_061107.zip,6648818,2014-12-08 00:00:00,f6b5c53634b3b30fae66d21ab23f0600ae530b1d,3becfa846049df4c708922840c63d5e8
des-3350sr,,ftp://ftp.dlink.eu/Products/des/des-3350sr/archive/driver_software/DES-3350SR_fw_revALL_302B03_ALL_en_050701.zip,2589980,2014-12-09 00:00:00,6fb6156849c6ad6c16419a1193f15b72fc5b57d0,8d58c27a1ff80af78719a2157eadaf54
des-3350sr,3.02,ftp://ftp.dlink.eu/Products/des/des-3350sr/driver_software/DES-3350SR_fw_revALL_302B12_ALL_en_061107.zip,2577109,2006-11-07 00:00:00,26a3489d1ffb559e5d82ddcdf7cd78e90c143276,723a7ff9f9a828160de11089a05c6b5e
des-3350sr,3.03,ftp://ftp.dlink.eu/Products/des/des-3350sr/driver_software/DES-3350SR_fw_revALL_303B20_ALL_en_080313.zip,2618712,2008-03-13 00:00:00,8448be5efc53f051fdf4d42f343071b3b6547cc2,7e8e295f64d48824d62ac53f040c86e6
des-3526,,ftp://ftp.dlink.eu/Products/des/des-3526/archive/driver_software/DES-3526_fw_revALL_200B19_ALL_en_041001.zip,2393624,2014-12-09 00:00:00,f75a43c3b6f28b982d08168ac7e454207a8d2b64,c4ca2fee040dc7c279280a010e84c3be
des-3526,,ftp://ftp.dlink.eu/Products/des/des-3526/archive/driver_software/DES-3526_fw_revALL_305b09_ALL_en_050701.zip,2465159,2014-12-09 00:00:00,24979a0ea3a263b000ac4f8fe70b003bfa497186,e93abfd42be3730fde73f569aa617da5
des-3526,,ftp://ftp.dlink.eu/Products/des/des-3526/archive/driver_software/DES-3526_fw_revALL_401b19_ALL_en_061107.zip,2615449,2014-12-09 00:00:00,7da3e7d39c9db9d31987df362faacd200c89adcd,9a1654406820bc79af2c6605239b7044
des-3526,,ftp://ftp.dlink.eu/Products/des/des-3526/driver_software/DES_3526_Series_v5.01.B52_MIB_110210.zip,358183,2014-12-08 00:00:00,ea6e819d5b261ba27a0c460133aa7154a591a23e,eb217004d1ed200055c89a5b04ec25b8
